sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
CXorf49_+_70935741.23-ENST00000452468.1|CXorf49_-_70936176.23-ENST00000452468.1	CXorf49	435.94	1031.1	435.94	1031.1	1.24	1.771e+05	2811.6	11.224	1	1.5567e-29	3.1135e-29	4.9953e-27	True
RBM7_+_114271574.23-P1P2|RBM7_-_114271351.23-P1P2	RBM7	27.565	139.52	27.565	139.52	2.2985	6267.3	100.08	11.191	1	2.2505e-29	4.501e-29	7.1677e-27	True
PHTF1_+_114301610.23-P1P2|PHTF1_+_114302102.23-P1P2	PHTF1	189.9	546.22	189.9	546.22	1.5193	63483	1021	11.151	1	3.5256e-29	7.0513e-29	1.1146e-26	True
ALG11_+_52586530.23-P1P2|ALG11_-_52586543.23-P1P2	ALG11	3.0628	33.644	3.0628	33.644	3.092	467.6	7.5754	11.111	1	6.402e-29	1.2804e-28	2.009e-26	True
PNISR_+_99873121.23-P1|PNISR_+_99873109.23-P1	PNISR	128.64	407.68	128.64	407.68	1.6565	38933	636.68	11.059	1	9.9172e-29	1.9834e-28	3.0894e-26	True
FAM35A_+_88854983.23-P1P2|FAM35A_-_88854992.23-P1P2	FAM35A	352.22	866.82	352.22	866.82	1.2968	1.3241e+05	2166.7	11.055	1	1.0332e-28	2.0665e-28	3.1954e-26	True
DAXX_+_33290608.23-P1|DAXX_+_33290683.23-P1	DAXX	521.7	1174.6	521.7	1174.6	1.1693	2.1312e+05	3502.7	11.031	1	1.3507e-28	2.7013e-28	4.147e-26	True
FKBP8_+_18654309.23-P1P2|FKBP8_-_18654380.23-P1P2	FKBP8	31.649	151.4	31.649	151.4	2.2227	7169.8	117.99	11.024	1	1.4653e-28	2.9307e-28	4.467e-26	True
MED19_+_57479662.23-P1P2|MED19_+_57479647.23-P1P2	MED19	232.77	630.33	232.77	630.33	1.4333	79024	1307.8	10.993	1	2.0582e-28	4.1164e-28	6.2298e-26	True
SPPL2B_-_2328912.23-P1P2|SPPL2B_+_2328680.23-P1P2	SPPL2B	60.236	233.53	60.236	233.53	1.9373	15015	254.97	10.853	1	9.6971e-28	1.9394e-27	2.9145e-25	True
RAPGEF6_-_130970713.23-P1P2|RAPGEF6_+_130970876.23-P1P2	RAPGEF6	0	16.822	1.0209	16.822	3.1406	141.49	2.1467	10.785	1	2.6901e-27	5.3801e-27	7.9177e-25	True
SLC7A6OS_-_68344821.23-P1P2|SLC7A6OS_-_68344774.23-P1P2	SLC7A6OS	0	16.822	1.0209	16.822	3.1406	141.49	2.1467	10.785	1	2.6901e-27	5.3801e-27	7.9177e-25	True
EIF3M_-_32605424.23-P1P2|EIF3M_-_32605405.23-P1P2	EIF3M	0	16.822	1.0209	16.822	3.1406	141.49	2.1467	10.785	1	2.6901e-27	5.3801e-27	7.9177e-25	True
PIGG_-_493091.23-P1P2|PIGG_-_493075.23-P1P2	PIGG	282.8	719.38	282.8	719.38	1.3439	95303	1657.7	10.723	1	3.9655e-27	7.931e-27	1.1592e-24	True
SMG5_+_156252585.23-P1P2|SMG5_-_156252584.23-P1P2	SMG5	38.796	170.2	38.796	170.2	2.105	8633.3	150.48	10.712	1	4.4746e-27	8.9493e-27	1.2991e-24	True
EIF4G1_-_184032400.23-P1P2|EIF4G1_-_184032787.23-P1P2	EIF4G1	51.047	204.83	51.047	204.83	1.9836	11825	209.03	10.637	1	1.0049e-26	2.0098e-26	2.8978e-24	True
IGFBP4_+_38599898.23-P1P2|IGFBP4_+_38599993.23-P1P2	IGFBP4	445.13	1016.2	445.13	1016.2	1.1891	1.6308e+05	2884.3	10.634	1	1.0335e-26	2.067e-26	2.9602e-24	True
GATAD1_+_92076875.23-P1P2|GATAD1_+_92076945.23-P1P2	GATAD1	594.19	1274.5	594.19	1274.5	1.0997	2.3142e+05	4107.9	10.615	1	1.2742e-26	2.5485e-26	3.6255e-24	True
NPRL3_-_188187.23-P1P2|NPRL3_+_188635.23-P1P2	NPRL3	235.84	621.42	235.84	621.42	1.394	74338	1328.7	10.578	1	1.8874e-26	3.7748e-26	5.3344e-24	True
PEX3_+_143772395.23-P1P2|PEX3_+_143772013.23-P1P2	PEX3	50.026	200.87	50.026	200.87	1.9841	11377	204.02	10.561	1	2.2646e-26	4.5292e-26	6.3584e-24	True
EIF5B_-_99953906.23-P1P2|EIF5B_-_99953921.23-P1P2	EIF5B	43.9	183.06	43.9	183.06	2.0354	9683	174.46	10.536	1	2.9565e-26	5.913e-26	8.2469e-24	True
non-targeting_01348|non-targeting_02617	negative_control	6.1256	49.476	6.1256	49.476	2.8245	939.64	16.962	10.526	1	3.5206e-26	7.0412e-26	9.7566e-24	True
MAN1A2_-_117910093.23-P1P2|MAN1A2_+_117910154.23-P1P2	MAN1A2	279.74	700.58	279.74	700.58	1.3214	88556	1635.8	10.405	1	1.1719e-25	2.3438e-25	3.2267e-23	True
NEUROD2_-_37763998.23-P1P2|NEUROD2_-_37764227.23-P1P2	NEUROD2	65.34	238.48	65.34	238.48	1.8519	14988	281.16	10.325	1	2.7053e-25	5.4105e-25	7.401e-23	True
PNOC_+_28196529.23-P2|PNOC_-_28196242.23-P2	PNOC	260.34	659.02	260.34	659.02	1.3366	79474	1498.7	10.299	1	3.5777e-25	7.1554e-25	9.7255e-23	True
CCNA2_+_122744606.23-P1P2|CCNA2_-_122744979.23-P1P2	CCNA2	7.1466	53.434	7.1466	53.434	2.7402	1071.3	20.313	10.27	1	5.0902e-25	1.018e-24	1.3749e-22	True
ZNF358_+_7580987.23-P1|ZNF358_+_7580967.23-P1	ZNF358	58.194	218.69	58.194	218.69	1.8919	12879	244.63	10.261	1	5.2675e-25	1.0535e-24	1.4139e-22	True
MYBL2_+_42295803.23-P1P2|MYBL2_-_42295783.23-P1P2	MYBL2	23.482	116.76	23.482	116.76	2.2661	4350.8	82.692	10.258	1	5.4667e-25	1.0933e-24	1.4582e-22	True
TMX2_+_57480105.23-P1P2|TMX2_-_57480081.23-P1P2	TMX2	271.57	678.81	271.57	678.81	1.3185	82924	1577.8	10.252	1	5.767e-25	1.1534e-24	1.5287e-22	True
LRRC8D_+_90286659.23-P1|LRRC8D_+_90286819.23-P1	LRRC8D	118.43	364.15	118.43	364.15	1.6123	30188	576.06	10.238	1	6.722e-25	1.3444e-24	1.7709e-22	True
CRAMP1L_-_1662423.23-P1|CRAMP1L_-_1662401.23-P1	CRAMP1L	90.864	299.83	90.864	299.83	1.7114	21833	418.27	10.217	1	8.2888e-25	1.6578e-24	2.1703e-22	True
CDC25B_+_3777015.23-P1P2|CDC25B_-_3776960.23-P1P2	CDC25B	178.66	492.78	178.66	492.78	1.4586	49335	948.15	10.201	1	9.7846e-25	1.9569e-24	2.5463e-22	True
HSD17B1_+_40705009.23-P1P2|HSD17B1_+_40704976.23-P1P2	HSD17B1	181.73	496.74	181.73	496.74	1.4457	49617	967.93	10.125	1	2.1329e-24	4.2657e-24	5.5167e-22	True
C1orf106_-_200860733.23-P2|C1orf106_-_200860872.23-P2	C1orf106	5.1047	42.55	5.1047	42.55	2.8347	701.06	13.711	10.113	1	2.6512e-24	5.3024e-24	6.8161e-22	True
INTS3_+_153700546.23-P1P2|INTS3_+_153700541.23-P1P2	INTS3	0	15.832	1.0209	15.832	3.0581	125.33	2.1467	10.109	1	3.323e-24	6.646e-24	8.3917e-22	True
TOP2A_+_38574121.23-P1P2|TOP2A_+_38573936.23-P1P2	TOP2A	0	15.832	1.0209	15.832	3.0581	125.33	2.1467	10.109	1	3.323e-24	6.646e-24	8.3917e-22	True
S100A11_+_152009236.23-P1P2|S100A11_+_152009488.23-P1P2	S100A11	204.19	541.27	204.19	541.27	1.4021	56812	1115.1	10.094	1	2.9306e-24	5.8611e-24	7.4892e-22	True
CCNC_+_100016473.23-P1P2|CCNC_-_100016531.23-P1P2	CCNC	118.43	359.2	118.43	359.2	1.5926	28985	576.06	10.032	1	5.5396e-24	1.1079e-23	1.3907e-21	True
RANBP3_+_5978064.23-P1P2|RANBP3_+_5978061.23-P1P2	RANBP3	30.628	136.55	30.628	136.55	2.1207	5610.2	113.47	9.9442	1	1.3394e-23	2.6787e-23	3.3428e-21	True
MEF2A_-_100106261.23-P1P2|MEF2A_-_100106619.23-P1P2	MEF2A	33.691	145.46	33.691	145.46	2.0779	6246.2	127.13	9.9127	1	1.8356e-23	3.6711e-23	4.5369e-21	True
SYT13_+_45307793.23-P1P2|SYT13_+_45307644.23-P1P2	SYT13	207.25	541.27	207.25	541.27	1.3807	55784	1135.5	9.9124	1	1.8391e-23	3.6782e-23	4.5369e-21	True
PRPF4B_+_4021605.23-P1P2|PRPF4B_+_4021634.23-P1P2	PRPF4B	15.314	85.099	15.314	85.099	2.3999	2435	49.812	9.8877	1	2.3885e-23	4.7769e-23	5.8583e-21	True
TRAF2_+_139780986.23-P1|TRAF2_-_139780998.23-P1	TRAF2	58.194	212.75	58.194	212.75	1.8524	11944	244.63	9.8816	1	2.5005e-23	5.001e-23	6.0981e-21	True
LENG1_+_54663463.23-P1P2|LENG1_-_54663420.23-P1P2	LENG1	47.984	183.06	47.984	183.06	1.9098	9123	194.08	9.696	1	1.5686e-22	3.1372e-22	3.8037e-20	True
UBC_+_125399044.23-P1P2|UBC_-_125399182.23-P1P2	UBC	70.445	240.45	70.445	240.45	1.7568	14452	307.79	9.6905	1	1.6553e-22	3.3106e-22	3.9912e-20	True
PAXBP1_-_34143986.23-P1P2|PAXBP1_-_34143891.23-P1P2	PAXBP1	74.529	250.35	74.529	250.35	1.7346	15457	329.4	9.6875	1	1.7041e-22	3.4081e-22	4.0857e-20	True
ZNF703_+_37553675.23-P1P2|ZNF703_-_37553300.23-P1P2	ZNF703	3.0628	29.686	3.0628	29.686	2.917	354.39	7.5754	9.6728	1	2.2683e-22	4.5366e-22	5.3781e-20	True
RAVER2_+_65211004.23-P1P2|RAVER2_+_65210836.23-P1P2	RAVER2	62.277	219.67	62.277	219.67	1.8022	12387	265.4	9.6616	1	2.1943e-22	4.3885e-22	5.2316e-20	True
FJX1_-_35640407.23-P1P2|FJX1_-_35640344.23-P1P2	FJX1	969.89	1796	969.89	1796	0.8882	3.4122e+05	7496.8	9.541	1	7.0746e-22	1.4149e-21	1.6681e-19	True
AP3D1_-_2151147.23-P1P2|AP3D1_-_2151563.23-P1P2	AP3D1	2.0419	22.759	2.0419	22.759	2.9654	214.6	4.7451	9.5106	1	1.1476e-21	2.2952e-21	2.6911e-19	True
MIA_-_41284213.23-P1|MIA_-_41284185.23-P1	MIA	1486.5	2555	1486.5	2555	0.78098	5.7081e+05	12682	9.4876	1	1.1817e-21	2.3634e-21	2.7559e-19	True
OTUB1_-_63753971.23-P1P2|OTUB1_-_63753934.23-P1P2	OTUB1	124.55	359.2	124.55	359.2	1.5205	27529	612.3	9.4826	1	1.2406e-21	2.4812e-21	2.8775e-19	True
NMD3_-_160939520.23-P1P2|NMD3_-_160939105.23-P1P2	NMD3	1.0209	14.843	1.0209	14.843	2.9707	95.523	2.1467	9.4338	1	2.6124e-21	5.2248e-21	5.9305e-19	True
DIMT1_+_61699702.23-P1P2|DIMT1_+_61699669.23-P1P2	DIMT1	0	14.843	1.0209	14.843	2.9707	110.16	2.1467	9.4338	1	2.6124e-21	5.2248e-21	5.9305e-19	True
MMD_-_53498825.23-P1P2|MMD_-_53498753.23-P1P2	MMD	0	14.843	1.0209	14.843	2.9707	110.16	2.1467	9.4338	1	2.6124e-21	5.2248e-21	5.9305e-19	True
RPL34_-_109541761.23-P1P2|RPL34_+_109541791.23-P1P2	RPL34	0	14.843	1.0209	14.843	2.9707	110.16	2.1467	9.4338	1	2.6124e-21	5.2248e-21	5.9305e-19	True
MEX3B_-_82336105.23-P2|MEX3B_-_82335627.23-P2	MEX3B	217.46	543.25	217.46	543.25	1.3169	53069	1203.9	9.3896	1	3.0121e-21	6.0242e-21	6.8016e-19	True
TRIM24_-_138145308.23-P1P2|TRIM24_+_138145572.23-P1P2	TRIM24	285.86	669.91	285.86	669.91	1.2258	73745	1679.6	9.3709	1	3.5946e-21	7.1891e-21	8.0741e-19	True
ATG14_+_55878313.23-P1P2|ATG14_-_55878158.23-P1P2	ATG14	109.24	322.59	109.24	322.59	1.5535	22758	522.46	9.3337	1	5.1126e-21	1.0225e-20	1.1424e-18	True
RANBP9_+_13712046.23-P1P2|RANBP9_-_13711888.23-P1P2	RANBP9	245.03	592.73	245.03	592.73	1.271	60448	1392	9.3192	1	5.8587e-21	1.1717e-20	1.3023e-18	True
EPS8L1_-_55591777.23-P2|EPS8L1_-_55592168.23-P2	EPS8L1	127.62	361.18	127.62	361.18	1.4936	27275	630.57	9.301	1	6.9551e-21	1.391e-20	1.538e-18	True
LYZL2_+_30918468.23-P1P2|LYZL2_+_30918376.23-P1P2	LYZL2	71.466	235.51	71.466	235.51	1.7065	13455	313.17	9.2696	1	9.339e-21	1.8678e-20	2.0545e-18	True
GNPTAB_+_102224568.23-P1P2|GNPTAB_-_102224536.23-P1P2	GNPTAB	1306.8	346.33	1306.8	346.33	-1.9128	4.6125e+05	10821	9.2334	1.3113e-20	1	2.6225e-20	2.8699e-18	False
B3GALT6_-_1167684.23-P1P2|B3GALT6_+_1167824.23-P1P2	B3GALT6	225.63	553.14	225.63	553.14	1.2899	53634	1259.1	9.2301	1	1.3524e-20	2.7048e-20	2.9447e-18	True
CASP7_+_115439705.23-P1P2|CASP7_+_115439715.23-P1P2	CASP7	316.49	717.41	316.49	717.41	1.1781	80366	1901.5	9.1939	1	1.8938e-20	3.7876e-20	4.1027e-18	True
CCDC12_+_47018196.23-P1|CCDC12_+_47017828.23-P1	CCDC12	46.963	173.17	46.963	173.17	1.8605	7963.7	189.14	9.1765	1	2.228e-20	4.456e-20	4.8024e-18	True
ZFC3H1_+_72057599.23-P1P2|ZFC3H1_-_72057382.23-P1P2	ZFC3H1	114.35	329.51	114.35	329.51	1.5187	23148	552.12	9.1571	1	2.6658e-20	5.3317e-20	5.7172e-18	True
NTSR2_+_11810276.23-P1P2|NTSR2_+_11810280.23-P1P2	NTSR2	127.62	357.22	127.62	357.22	1.4778	26358	630.57	9.1434	1	3.026e-20	6.052e-20	6.4572e-18	True
DDX6_+_118661671.23-P1P2|DDX6_+_118661800.23-P1P2	DDX6	68.403	225.61	68.403	225.61	1.7072	12357	297.09	9.1208	1	3.7291e-20	7.4582e-20	7.918e-18	True
PTEN_+_89623582.23-P1P2|PTEN_-_89623526.23-P1P2	PTEN	450.24	943.02	450.24	943.02	1.0649	1.2142e+05	2924.8	9.1119	1	4.0481e-20	8.0962e-20	8.5527e-18	True
NEDD8-MDP1_+_24701539.23-P1P2|NEDD8-MDP1_+_24701514.23-P1P2	NEDD8-MDP1	81.675	256.29	81.675	256.29	1.6379	15245	367.81	9.1046	1	4.3298e-20	8.6596e-20	9.1028e-18	True
CNOT3_+_54641532.23-P1P2|CNOT3_-_54641691.23-P1P2	CNOT3	71.466	231.55	71.466	231.55	1.6822	12813	313.17	9.046	1	7.4169e-20	1.4834e-19	1.5517e-17	True
PSMA2_+_42971742.23-P1P2|PSMA2_+_42971715.23-P1P2	PSMA2	5.1047	38.591	5.1047	38.591	2.6972	560.68	13.711	9.0437	1	8.27e-20	1.654e-19	1.7133e-17	True
ZMYND19_+_140484885.23-P1P2|ZMYND19_-_140484864.23-P1P2	ZMYND19	902.51	1651.5	902.51	1651.5	0.87105	2.805e+05	6861.6	9.0421	1	7.6823e-20	1.5365e-19	1.5993e-17	True
SFSWAP_+_132196022.23-P1P2|SFSWAP_-_132195670.23-P1P2	SFSWAP	171.52	442.32	171.52	442.32	1.3616	36666	902.32	9.0151	1	9.8379e-20	1.9676e-19	2.0283e-17	True
C7orf49_+_134854993.23-P1P2|C7orf49_+_134855108.23-P1P2	C7orf49	311.39	694.65	311.39	694.65	1.155	73444	1864.2	8.8767	1	3.4446e-19	6.8893e-19	7.0678e-17	True
DIRAS1_+_2721344.23-P1P2|DIRAS1_+_2721300.23-P1P2	DIRAS1	727.93	1371.5	727.93	1371.5	0.91293	2.0708e+05	5269.3	8.8655	1	3.8071e-19	7.6141e-19	7.774e-17	True
ATXN2_-_112037110.23-P1P2|ATXN2_-_112037103.23-P1P2	ATXN2	53.089	184.05	53.089	184.05	1.7745	8575.6	219.1	8.8477	1	4.4695e-19	8.9391e-19	9.0834e-17	True
HNRNPM_-_8509903.23-P1|HNRNPM_-_8509876.23-P1	HNRNPM	109.24	310.71	109.24	310.71	1.4996	20295	522.46	8.8142	1	6.0276e-19	1.2055e-18	1.2192e-16	True
CWF19L2_+_107328479.23-P1P2|CWF19L2_+_107328464.23-P1P2	CWF19L2	80.654	248.37	80.654	248.37	1.6107	14064	362.28	8.8116	1	6.1691e-19	1.2338e-18	1.2419e-16	True
FAM102B_+_109102701.23-P1P2|FAM102B_-_109102969.23-P1P2	FAM102B	297.09	664.96	297.09	664.96	1.1597	67663	1760.4	8.7678	1	9.1089e-19	1.8218e-18	1.8251e-16	True
ZFYVE19_+_41099640.23-P1P2|ZFYVE19_-_41099498.23-P1P2	ZFYVE19	0	13.853	1.0209	13.853	2.8777	95.958	2.1467	8.7584	1	1.3078e-18	2.6157e-18	2.5487e-16	True
AAMP_+_219134851.23-P1P2|AAMP_+_219134841.23-P1P2	AAMP	0	13.853	1.0209	13.853	2.8777	95.958	2.1467	8.7584	1	1.3078e-18	2.6157e-18	2.5487e-16	True
PLK4_-_128802078.23-P1P2|PLK4_-_128802116.23-P1P2	PLK4	0	13.853	1.0209	13.853	2.8777	95.958	2.1467	8.7584	1	1.3078e-18	2.6157e-18	2.5487e-16	True
LIN52_-_74551706.23-P1P2|LIN52_+_74551686.23-P1P2	LIN52	0	13.853	1.0209	13.853	2.8777	95.958	2.1467	8.7584	1	1.3078e-18	2.6157e-18	2.5487e-16	True
CDK1_-_62538284.23-P1P2|CDK1_+_62538309.23-P1P2	CDK1	1.0209	13.853	1.0209	13.853	2.8777	82.335	2.1467	8.7584	1	1.3078e-18	2.6157e-18	2.5487e-16	True
TSC1_+_135819943.23-P1P2|TSC1_+_135820013.23-P1P2	TSC1	101.07	291.91	101.07	291.91	1.5209	18209	475.64	8.7503	1	1.0643e-18	2.1285e-18	2.1225e-16	True
MMP23B_+_1567779.23-P1P2|MMP23B_+_1567617.23-P1P2	MMP23B	28.586	117.75	28.586	117.75	2.005	3975.4	104.51	8.7223	1	1.3666e-18	2.7333e-18	2.6511e-16	True
UBE2I_-_1359701.23-P1P2|UBE2I_+_1359730.23-P1P2	UBE2I	14.293	73.225	14.293	73.225	2.279	1736.5	45.91	8.6975	1	1.7264e-18	3.4529e-18	3.334e-16	True
DES_+_220283144.23-P1|DES_+_220283094.23-P1	DES	211.33	507.63	211.33	507.63	1.2603	43894	1162.8	8.6891	1	1.8269e-18	3.6537e-18	3.512e-16	True
ENPP4_+_46097842.23-P1P2|ENPP4_+_46097860.23-P1P2	ENPP4	173.56	436.38	173.56	436.38	1.3252	34537	915.37	8.6868	1	1.8636e-18	3.7271e-18	3.5665e-16	True
DOC2A_-_30023587.23-P2|DOC2A_-_30023559.23-P2	DOC2A	8.1675	50.466	8.1675	50.466	2.489	894.57	23.755	8.6786	1	2.1025e-18	4.2051e-18	4.0059e-16	True
UGDH_+_39529031.23-P1P2|UGDH_-_39529023.23-P1P2	UGDH	101.07	288.94	101.07	288.94	1.5062	17647	475.64	8.6141	1	3.5231e-18	7.0463e-18	6.6827e-16	True
PPP1R21_-_48667940.23-P1P2|PPP1R21_+_48668000.23-P1P2	PPP1R21	33.691	130.62	33.691	130.62	1.9237	4697.4	127.13	8.5963	1	4.1221e-18	8.2443e-18	7.7843e-16	True
NEIL1_+_75639678.23-P1P2|NEIL1_-_75639455.23-P1P2	NEIL1	105.16	295.87	105.16	295.87	1.4836	18185	498.95	8.5378	1	6.8409e-18	1.3682e-17	1.2861e-15	True
DNAJA2_-_47007139.23-P1P2|DNAJA2_-_47007558.23-P1P2	DNAJA2	11.23	61.351	11.23	61.351	2.3499	1256	34.541	8.528	1	7.6619e-18	1.5324e-17	1.4342e-15	True
PAX2_-_102505851.23-P1P2|PAX2_+_102505347.23-P1P2	PAX2	36.754	137.54	36.754	137.54	1.8756	5079.3	141.06	8.4863	1	1.0675e-17	2.135e-17	1.9895e-15	True
PLOD3_+_100860355.23-P1P2|PLOD3_-_100860829.23-P1P2	PLOD3	323.64	695.64	323.64	695.64	1.1016	69191	1954	8.4154	1	1.9578e-17	3.9156e-17	3.6328e-15	True
NRG3_+_83634972.23-P1P2|NRG3_+_83635237.23-P1P2	NRG3	118.43	319.62	118.43	319.62	1.4247	20238	576.06	8.3824	1	2.593e-17	5.186e-17	4.7907e-15	True
CIR1_+_175260410.23-P1P2|CIR1_-_175260188.23-P1P2	CIR1	84.738	247.38	84.738	247.38	1.5345	13226	384.5	8.2944	1	5.4556e-17	1.0911e-16	1.0036e-14	True
YTHDF2_+_29063507.23-P1P2|YTHDF2_+_29063483.23-P1P2	YTHDF2	192.96	460.13	192.96	460.13	1.2494	35690	1041.1	8.2804	1	6.1359e-17	1.2272e-16	1.1239e-14	True
HIRA_+_19419212.23-P2|HIRA_+_19419231.23-P2	HIRA	133.74	346.33	133.74	346.33	1.3661	22597	667.4	8.2291	1	9.4312e-17	1.8862e-16	1.7201e-14	True
ARHGAP6_+_11445719.23-P1P2|ARHGAP6_+_11445607.23-P1P2	ARHGAP6	25.524	103.9	25.524	103.9	1.9837	3071.4	91.314	8.202	1	1.1869e-16	2.3737e-16	2.1554e-14	True
ZDHHC7_-_85045072.23-P1P2|ZDHHC7_+_85045041.23-P1P2	ZDHHC7	437.98	872.76	437.98	872.76	0.99307	94516	2827.7	8.1761	1	1.4657e-16	2.9314e-16	2.6505e-14	True
NASP_+_46049787.23-P1P2|NASP_-_46049966.23-P1P2	NASP	107.2	291.91	107.2	291.91	1.4368	17059	510.69	8.1737	1	1.4959e-16	2.9918e-16	2.6938e-14	True
CCDC94_-_4247137.23-P1P2|CCDC94_-_4247149.23-P1P2	CCDC94	32.67	122.7	32.67	122.7	1.8773	4052.8	122.55	8.1328	1	2.1013e-16	4.2026e-16	3.7681e-14	True
TRIM40_-_30104310.23-P1P2|TRIM40_-_30104023.23-P1P2	TRIM40	179.69	430.44	179.69	430.44	1.2557	31440	954.74	8.1154	1	2.4199e-16	4.8399e-16	4.3213e-14	True
NPLOC4_+_79604076.23-P1P2|NPLOC4_+_79604108.23-P1P2	NPLOC4	9.1885	51.455	9.1885	51.455	2.3642	893.24	27.277	8.0928	1	3.0349e-16	6.0698e-16	5.3968e-14	True
GPX4_+_1104037.23-P1P2|GPX4_+_1104065.23-P1P2	GPX4	1.0209	12.864	1.0209	12.864	2.7782	70.127	2.1467	8.083	1	4.1723e-16	8.3445e-16	7.2977e-14	True
MYL5_+_668743.23-P1P2|MYL5_+_668385.23-P1P2	MYL5	0	12.864	1.0209	12.864	2.7782	82.739	2.1467	8.083	1	4.1723e-16	8.3445e-16	7.2977e-14	True
SPAG11B_-_7320992.23-ENST00000317900.5|SPAG11B_+_7321085.23-ENST00000317900.5	SPAG11B	0	12.864	1.0209	12.864	2.7782	82.739	2.1467	8.083	1	4.1723e-16	8.3445e-16	7.2977e-14	True
UVRAG_-_75526284.23-P1P2|UVRAG_-_75526290.23-P1P2	UVRAG	657.49	106.87	657.49	106.87	-2.6099	1.5159e+05	4650.7	8.074	3.4013e-16	1	6.8026e-16	6.0232e-14	False
SRSF10_-_24306779.23-P1P2|SRSF10_-_24306749.23-P1P2	SRSF10	247.07	548.2	247.07	548.2	1.1466	45339	1406.2	8.0304	1	4.8592e-16	9.7183e-16	8.4644e-14	True
SAMD10_-_62610822.23-P1P2|SAMD10_+_62610660.23-P1P2	SAMD10	189.9	443.31	189.9	443.31	1.2188	32109	1021	7.9307	1	1.0895e-15	2.179e-15	1.8901e-13	True
LENG8_+_54960715.23-P1P2|LENG8_-_54960616.23-P1P2	LENG8	93.927	259.26	93.927	259.26	1.455	13667	435.34	7.9238	1	1.1518e-15	2.3037e-15	1.9902e-13	True
KRTAP5-9_-_71259490.23-ENST00000528743.2|KRTAP5-9_-_71259509.23-ENST00000528743.2	KRTAP5-9	82.696	235.51	82.696	235.51	1.4986	11676	373.36	7.9084	1	1.3034e-15	2.6069e-15	2.2431e-13	True
FGFR1OP_+_167413231.23-P1P2|FGFR1OP_-_167412853.23-P1P2	FGFR1OP	36.754	130.62	36.754	130.62	1.8017	4405.2	141.06	7.9031	1	1.3616e-15	2.7231e-15	2.3337e-13	True
COX6A2_-_31439627.23-P1P2|COX6A2_-_31439650.23-P1P2	COX6A2	3.0628	24.738	3.0628	24.738	2.6634	234.91	7.5754	7.8752	1	1.9614e-15	3.9228e-15	3.3483e-13	True
NGB_+_77737104.23-P1P2|NGB_+_77737046.23-P1P2	NGB	94.948	259.26	94.948	259.26	1.4396	13499	441.06	7.8237	1	2.5656e-15	5.1312e-15	4.3623e-13	True
C16orf45_-_15528588.23-P1P2|C16orf45_-_15528576.23-P1P2	C16orf45	1579.4	667.93	1579.4	667.93	-1.2404	4.1539e+05	13667	7.7966	3.1797e-15	1	6.3594e-15	5.385e-13	False
LCOR_+_98592971.23-P1P2|LCOR_-_98592062.23-P1P2	LCOR	58.194	180.09	58.194	180.09	1.6132	7429.8	244.63	7.7938	1	3.2504e-15	6.5007e-15	5.483e-13	True
FASTK_-_150777466.23-P1P2|FASTK_-_150777855.23-P1P2	FASTK	176.62	414.61	176.62	414.61	1.2264	28319	935.02	7.783	1	3.5417e-15	7.0834e-15	5.9509e-13	True
"GTF2H2_+_70363453.23-ENST00000274400.5,ENST00000330280.7|GTF2H2_+_70363440.23-ENST00000274400.5,ENST00000330280.7"	GTF2H2	24.503	96.973	24.503	96.973	1.9417	2626	86.985	7.7704	1	3.9296e-15	7.8592e-15	6.5768e-13	True
ENY2_-_110346603.23-P1P2|ENY2_+_110346816.23-P1P2	ENY2	1386.4	550.18	1386.4	550.18	-1.3318	3.4967e+05	11639	7.7516	4.5371e-15	1	9.0743e-15	7.5639e-13	False
C6orf132_-_42110598.23-P1P2|C6orf132_-_42110085.23-P1P2	C6orf132	200.1	455.18	200.1	455.18	1.1817	32532	1088.1	7.7328	1	5.2584e-15	1.0517e-14	8.7322e-13	True
NDUFA13_-_19627479.23-P1P2|NDUFA13_+_19627083.23-P1P2	NDUFA13	19.398	82.131	19.398	82.131	2.027	1967.7	65.906	7.7273	1	5.5375e-15	1.1075e-14	9.0897e-13	True
RBBP4_-_33117042.23-P1P2|RBBP4_-_33117002.23-P1P2	RBBP4	19.398	82.131	19.398	82.131	2.027	1967.7	65.906	7.7273	1	5.5375e-15	1.1075e-14	9.0897e-13	True
PABPC1_+_101734089.23-P1P2|PABPC1_-_101734307.23-P1P2	PABPC1	19.398	82.131	19.398	82.131	2.027	1967.7	65.906	7.7273	1	5.5375e-15	1.1075e-14	9.0897e-13	True
CEACAM16_-_45204668.23-ENST00000405314.2|CEACAM16_-_45204882.23-ENST00000405314.2	CEACAM16	158.25	378.99	158.25	378.99	1.2547	24364	818.32	7.7166	1	5.9753e-15	1.1951e-14	9.7706e-13	True
SRRM2_-_2802729.23-P1P2|SRRM2_-_2802723.23-P1P2	SRRM2	30.628	112.81	30.628	112.81	1.8473	3376.6	113.47	7.7147	1	6.0751e-15	1.215e-14	9.896e-13	True
PPP1R10_-_30584296.23-P1P2|PPP1R10_-_30585037.23-P1P2	PPP1R10	2.0419	18.801	2.0419	18.801	2.7025	140.43	4.7451	7.6936	1	8.6634e-15	1.7327e-14	1.4005e-12	True
