sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
VPS54_+_64246129.23-P1P2|VPS54_+_64246255.23-P1P2	VPS54	1.8641/3.1888/5.3745	127.81/443.87/431.44	3.1888	431.44	6.6898	3.2661	194.18	30.732	1	1.775e-207	3.5501e-207	5.965e-205	True
GANAB_+_62414038.23-P1P2|GANAB_+_62414027.23-P1P2	GANAB	2944.4/2850/3512.8	20010/18546/16668	2944.4	18546	2.6547	1.6601e+05	2.5829e+05	30.698	1	3.0377e-207	6.0754e-207	1.0128e-204	True
PMPCA_-_139305175.23-P1P2|PMPCA_-_139305149.23-P1P2	PMPCA	85.749/0/1.0749	355.37/1.1529/242.14	1.0749	242.14	6.8726	3585.4	61.768	30.673	1	1.1703e-206	2.3406e-206	3.8419e-204	True
SLC9B2_+_103997877.23-P1P2|SLC9B2_-_103997777.23-P1P2	SLC9B2	216.24/0.79721/1.0749	0/403.52/242.14	1.0749	242.14	6.8726	23147	61.768	30.673	1	1.1703e-206	2.3406e-206	3.8419e-204	True
ANXA4_-_69969324.23-P1P2|ANXA4_+_69969241.23-P1P2	ANXA4	249.79/0.79721/1.0749	242.11/1.1529/558.27	1.0749	242.11	6.8724	30930	61.768	30.669	1	1.3459e-206	2.6917e-206	4.3846e-204	True
URB1_+_33765254.23-P1P2|URB1_+_33764965.23-P1P2	URB1	53.127/2.3916/5.3745	1201.2/562.62/297.87	5.3745	562.62	6.4663	1144.6	336.51	30.378	1	8.8445e-203	1.7689e-202	2.8596e-200	True
ANAPC1_-_112641691.23-P1P2|ANAPC1_-_112641707.23-P1P2	ANAPC1	60.583/0.79721/1.0749	1.0391/281.31/239.26	1.0749	239.26	6.8554	1770.7	61.768	30.306	1	8.5173e-202	1.7035e-201	2.7331e-199	True
CPSF1_+_145634685.23-P1P2|CPSF1_-_145634704.23-P1P2	CPSF1	197.6/0.79721/0	184.96/710.2/203.71	0.79721	203.71	6.8317	19365	45.087	30.219	1	1.2209e-200	2.4417e-200	3.8883e-198	True
LIPT1_+_99771478.23-P1P2|LIPT1_-_99771495.23-P1P2	LIPT1	15.845/0/1.0749	320.04/152.19/238.3	1.0749	238.3	6.8496	109.65	61.768	30.184	1	3.4515e-200	6.9029e-200	1.0911e-197	True
AGPAT4_+_161694832.23-P1P2|AGPAT4_-_161695108.23-P1P2	AGPAT4	632.86/706.33/468.66	8139.2/7386.8/7414.2	632.86	7414.2	3.5482	16180	51129	29.99	1	6.5841e-198	1.3168e-197	2.0662e-195	True
SBF1_+_50913422.23-P1P2|SBF1_+_50913049.23-P1P2	SBF1	785.72/1055.5/949.14	9306/8643.4/10195	949.14	9306	3.2921	19010	78363	29.853	1	4.0039e-196	8.0077e-196	1.2473e-193	True
C11orf45_-_128775878.23-P2|C11orf45_+_128775346.23-P2	C11orf45	0/0.79721/0	227.56/1.1529/200.82	0.79721	200.82	6.8112	0.31777	45.087	29.79	1	4.8643e-195	9.7286e-195	1.5043e-192	True
TMEM74_+_109799801.23-P1P2|TMEM74_+_109799811.23-P1P2	TMEM74	3927.7/4100.8/3693.4	21467/23665/18974	3927.7	21467	2.4501	42442	3.4992e+05	29.651	1	1.6415e-193	3.283e-193	5.04e-191	True
IDH1_+_209119140.23-P1P2|IDH1_+_209119762.23-P1P2	IDH1	145.4/3.1888/5.3745	334.59/631.8/546.74	5.3745	546.74	6.425	9806	336.51	29.512	1	1.6532e-191	3.3063e-191	5.0396e-189	True
SETD2_-_47205192.23-P1P2|SETD2_-_47205071.23-P1P2	SETD2	370.03/270.25/857.77	5387.7/6703.1/5032.1	370.03	5387.7	3.8603	1.2393e+05	29047	29.44	1	8.4672e-191	1.6934e-190	2.5629e-188	True
SDHA_-_218477.23-P1P2|SDHA_+_218895.23-P1P2	SDHA	3.7282/0/1.0749	166.25/255.95/230.61	1.0749	230.61	6.8025	4.0977	61.768	29.206	1	1.4661e-187	2.9322e-187	4.4064e-185	True
ALAS1_+_52232365.23-P1P2|ALAS1_-_52232170.23-P1P2	ALAS1	315.97/7.9721/153.71	3094.4/3262.8/3268	153.71	3262.8	4.3989	23783	11512	28.976	1	7.0696e-185	1.4139e-184	2.1099e-182	True
PJA1_-_68384865.23-P1P2|PJA1_+_68384833.23-P1P2	PJA1	1.8641/2.3916/33.322	348.09/134.89/510.23	2.3916	348.09	6.6855	478.48	143.41	28.867	1	2.6621e-183	5.3241e-183	7.8897e-181	True
RBM48_+_92158174.23-P1P2|RBM48_-_92158122.23-P1P2	RBM48	205.05/293.37/733.08	3309.5/4632.4/5725.9	293.37	4632.4	3.9764	1.0057e+05	22746	28.77	1	2.5907e-182	5.1815e-182	7.6254e-180	True
LSG1_-_194392885.23-P1P2|LSG1_+_194392901.23-P1P2	LSG1	569.48/328.45/262.28	2769.2/5108.6/4894.7	328.45	4894.7	3.8934	31238	25620	28.528	1	2.6663e-179	5.3325e-179	7.7939e-177	True
POLR1D_-_28195369.23-P2|POLR1D_+_28194901.23-P2	POLR1D	0/3.986/1.0749	224.44/149.88/372.82	1.0749	224.44	6.7636	4.8151	61.768	28.421	1	1.003e-177	2.0061e-177	2.9121e-175	True
STX18_+_4543702.23-P1P2|STX18_+_4543725.23-P1P2	STX18	165.91/5.5805/5.3745	535.13/552.25/460.26	5.5805	535.13	6.3482	12852	350.1	28.301	1	2.694e-176	5.388e-176	7.7685e-174	True
FXR2_+_7518141.23-P1P2|FXR2_-_7517992.23-P1P2	FXR2	2829.7/2039.3/3248.4	17335/16873/14772	2829.7	16873	2.5756	4.0004e+05	2.4771e+05	28.216	1	1.8589e-175	3.7178e-175	5.3245e-173	True
CHRNB1_-_7348525.23-P1P2|CHRNB1_-_7348808.23-P1P2	CHRNB1	58.719/0/1.0749	220.29/287.08/121.07	1.0749	220.29	6.7367	1662	61.768	27.892	1	2.9946e-171	5.9893e-171	8.5204e-169	True
MBTPS1_-_84150406.23-P1P2|MBTPS1_-_84150360.23-P1P2	MBTPS1	11.185/1152/341.82	5036.4/4893/4008.8	341.82	4893	3.8355	3.8283e+05	26720	27.842	1	6.7717e-171	1.3543e-170	1.9139e-168	True
CPSF4_-_99036611.23-P1P2|CPSF4_-_99036577.23-P1P2	CPSF4	201.32/2.3916/3.2247	344.98/724.03/392.04	3.2247	392.04	6.5397	19622	196.48	27.739	1	2.0137e-169	4.0275e-169	5.6541e-167	True
AP3D1_-_2151147.23-P1P2|AP3D1_-_2151563.23-P1P2	AP3D1	0/149.08/1.0749	204.7/219.05/222.92	1.0749	219.05	6.7287	10953	61.768	27.735	1	2.3523e-169	4.7047e-169	6.5617e-167	True
LRR1_+_50065858.23-P1P2|LRR1_-_50065670.23-P1P2	LRR1	0.93205/0/4.2996	202.62/229.43/0	0.93205	202.62	6.7196	6.1046	53.154	27.664	1	1.7127e-168	3.4255e-168	4.7465e-166	True
TRNAU1AP_-_28879658.23-P1P2|TRNAU1AP_-_28879612.23-P1P2	TRNAU1AP	41.01/2.3916/3.2247	1079.6/167.17/390.12	3.2247	390.12	6.5326	714.22	196.48	27.602	1	8.989e-168	1.7978e-167	2.475e-165	True
CCDC174_-_14693290.23-P1P2|CCDC174_-_14693310.23-P1P2	CCDC174	0/0/0	0/183.31/448.73	0.79721	183.31	6.6803	0	45.087	27.182	1	9.7351e-163	1.947e-162	2.6633e-160	True
HEATR5B_-_37311427.23-P1P2|HEATR5B_-_37311277.23-P1P2	HEATR5B	68.972/291.78/13.974	1800.7/4134.4/1978.5	68.972	1978.5	4.8222	26334	4949.1	27.143	1	1.8371e-162	3.6741e-162	4.9938e-160	True
SMG5_+_156252585.23-P1P2|SMG5_-_156252584.23-P1P2	SMG5	429.68/321.28/446.09	5457.3/5423.3/5415.5	429.68	5423.3	3.6548	6010.1	34001	27.081	1	8.2279e-162	1.6456e-161	2.2225e-159	True
PLEKHA5_-_19282857.23-P1P2|PLEKHA5_-_19282803.23-P1P2	PLEKHA5	0/0.79721/3.2247	181.84/306.68/172	0.79721	181.84	6.6687	3.2642	45.087	26.962	1	3.7424e-160	7.4848e-160	1.0045e-157	True
UROD_-_45477940.23-P1P2|UROD_-_45477955.23-P1P2	UROD	1019.7/2224.2/1029.8	8866.5/9171.5/7340.2	1029.8	8866.5	3.1048	7.1341e+05	85391	26.818	1	9.9168e-159	1.9834e-158	2.6452e-156	True
NOTCH3_+_15311800.23-P1P2|NOTCH3_-_15311996.23-P1P2	NOTCH3	39.146/330.04/7.5243	1435/3440.3/1314.5	39.146	1435	5.1606	42811	2725.2	26.738	1	1.0867e-157	2.1733e-157	2.8806e-155	True
MAP2K7_-_7968835.23-P1P2|MAP2K7_+_7968839.23-P1P2	MAP2K7	0/0.79721/1.0749	210.93/106.07/178.72	0.79721	178.72	6.6439	0.35633	45.087	26.498	1	9.2708e-155	1.8542e-154	2.4274e-152	True
PRPF38B_+_109234979.23-P1P2|PRPF38B_+_109235390.23-P1P2	PRPF38B	0/0/1.0749	369.91/170.63/178.72	0.79721	178.72	6.6439	0.57771	45.087	26.498	1	9.2708e-155	1.8542e-154	2.4274e-152	True
BAD_+_64052108.23-P1P2|BAD_+_64052144.23-P1P2	BAD	3673.2/3573.1/3692.3	19193/15869/18637	3673.2	18637	2.3428	5195.2	3.2608e+05	26.205	1	1.1564e-151	2.3129e-151	3.0094e-149	True
NADK_+_1709845.23-P1|NADK_+_1709806.23-P1	NADK	3.7282/115.6/654.62	2534.3/2836.2/1524	115.6	2534.3	4.4426	1.5153e+05	8526.7	26.194	1	1.7511e-151	3.5022e-151	4.5292e-149	True
NPRL2_+_50388166.23-P1P2|NPRL2_+_50388201.23-P1P2	NPRL2	175.23/470.35/187.03	2130.1/3643.2/3294.9	187.03	3294.9	4.1316	40205	14156	26.121	1	1.1198e-150	2.2396e-150	2.879e-148	True
CLASP1_-_122406626.23-P1P2|CLASP1_-_122406649.23-P1P2	CLASP1	246.99/0.79721/1.0749	23.899/225.97/204.67	1.0749	204.67	6.6311	30238	61.768	25.905	1	5.28e-148	1.056e-147	1.3413e-145	True
HSD17B7_-_162760668.23-P2|HSD17B7_-_162760684.23-P2	HSD17B7	1167.9/1184.7/1084.6	7561.4/9249.9/9838.5	1167.9	9249.9	2.9845	3609.1	97499	25.883	1	5.131e-148	1.0262e-147	1.3113e-145	True
PREP_+_105850963.23-P1P2|PREP_-_105850922.23-P1P2	PREP	1169.7/952.66/1030.8	8761.6/8590.4/7245.1	1030.8	8590.4	3.0577	12701	85485	25.855	1	1.058e-147	2.116e-147	2.6717e-145	True
ZER1_+_131534142.23-P1P2|ZER1_-_131534162.23-P1P2	ZER1	672.01/969.41/268.73	6699/8175.3/6509	672.01	6699	3.3155	1.2554e+05	54466	25.825	1	2.3452e-147	4.6904e-147	5.8876e-145	True
TRMT44_+_8442671.23-P1P2|TRMT44_+_8442568.23-P1P2	TRMT44	338.34/3.986/3.2247	654.62/408.13/81.675	3.986	408.13	6.3585	55895	245.63	25.787	1	1.0299e-146	2.0598e-146	2.5704e-144	True
GNL2_+_38061508.23-P1P2|GNL2_+_38061333.23-P1P2	GNL2	0/0/0	238.99/0/172.96	0.79721	172.96	6.5968	0	45.087	25.64	1	5.038e-145	1.0076e-144	1.2501e-142	True
PPAN_-_10217074.23-P1P2|PPAN_-_10217084.23-P1P2	PPAN	0/1.5944/1.0749	201.58/0/318.05	1.0749	201.58	6.6093	0.71266	61.768	25.512	1	1.2967e-143	2.5934e-143	3.1989e-141	True
AMY2A_-_104159867.23-P1P2|AMY2A_+_104159840.23-P1P2	AMY2A	0/0/127.91	269.12/171.78/90.323	0.79721	171.78	6.5871	8180.9	45.087	25.465	1	4.4222e-143	8.8443e-143	1.0847e-140	True
RIOK2_+_96518912.23-P1P2|RIOK2_+_96518907.23-P1P2	RIOK2	343/1.5944/8.5992	130.92/637.56/605.36	8.5992	605.36	5.9811	55935	552.09	25.398	1	2.0811e-142	4.1621e-142	5.0752e-140	True
NOP58_-_203130504.23-P1P2|NOP58_-_203130508.23-P1P2	NOP58	0/0/5.3745	206.78/1.1529/171.04	0.79721	171.04	6.5808	14.443	45.087	25.353	1	7.5208e-142	1.5042e-141	1.8237e-139	True
UBA1_-_47053260.23-P1|UBA1_-_47053257.23-P1	UBA1	1906/1135.2/1208.2	9684.3/8427.8/9212.9	1208.2	9212.9	2.9298	2.4616e+05	1.0105e+05	25.182	1	3.1917e-140	6.3835e-140	7.6959e-138	True
ARHGAP33_+_36266681.23-P1P2|ARHGAP33_+_36266470.23-P1P2	ARHGAP33	1.8641/0.79721/108.57	150.67/420.82/264.24	1.8641	264.24	6.5331	5693.1	110.31	24.982	1	8.4066e-138	1.6813e-137	2.0156e-135	True
ATP6V0D1_-_67515053.23-P1P2|ATP6V0D1_-_67515028.23-P1P2	ATP6V0D1	0.93205/1.5944/0	101.83/299.76/180.65	0.93205	180.65	6.5549	0.65372	53.154	24.65	1	3.3464e-134	6.6928e-134	7.9343e-132	True
RASL10B_+_34058714.23-P1P2|RASL10B_-_34058722.23-P1P2	RASL10B	2077.5/1744.3/1975.7	12438/10963/12120	1975.7	12120	2.6163	31958	1.6965e+05	24.628	1	3.1638e-134	6.3276e-134	7.5432e-132	True
FAF2_-_175875400.23-P1P2|FAF2_-_175875441.23-P1P2	FAF2	623.54/872.15/749.21	5307.6/6816.1/7067.3	749.21	6816.1	3.1838	15453	61078	24.548	1	2.2566e-133	4.5133e-133	5.3209e-131	True
PPP1R3D_-_58514882.23-P1P2|PPP1R3D_-_58514948.23-P1P2	PPP1R3D	0/113.2/1.0749	1.0391/483.07/193.14	1.0749	193.14	6.5479	6287	61.768	24.438	1	6.1145e-132	1.2229e-131	1.4338e-129	True
KCNJ4_+_38851571.23-P1P2|KCNJ4_+_38851618.23-P1P2	KCNJ4	1955.4/1475.6/2184.2	11677/11950/13215	1955.4	11950	2.6108	1.4128e+05	1.6782e+05	24.397	1	9.1492e-132	1.8298e-131	2.1337e-129	True
FAM105B_-_14664842.23-P1P2|FAM105B_+_14664857.23-P1P2	FAM105B	1271.3/2199.5/1322.1	7647.7/9373.2/10596	1322.1	9373.2	2.8247	3.8618e+05	1.1111e+05	24.153	1	3.4709e-129	6.9417e-129	8.0505e-127	True
WDYHV1_-_124429467.23-P1P2|WDYHV1_+_124429031.23-P1P2	WDYHV1	0/0.79721/0	2.0782/161.41/281.54	0.79721	161.41	6.4977	0.31777	45.087	23.919	1	1.7545e-126	3.5091e-126	4.0476e-124	True
NIP7_-_69373724.23-P1P2|NIP7_-_69373710.23-P1P2	NIP7	109.05/0/2.1498	0/272.09/511.19	2.1498	272.09	6.438	5716.2	128.18	23.842	1	1.0563e-125	2.1127e-125	2.4238e-123	True
RPL5_+_93297664.23-P1P2|RPL5_-_93297968.23-P1P2	RPL5	101.59/4.7833/1.0749	844.78/314.75/415.1	4.7833	415.1	6.1689	4693	297.63	23.784	1	4.0301e-125	8.0601e-125	9.1487e-123	True
HMGCR_+_74633092.23-P1P2|HMGCR_+_74633106.23-P1P2	HMGCR	0/0/1.0749	0/236.35/160.47	0.79721	160.47	6.4893	0.57771	45.087	23.779	1	4.9936e-125	9.9872e-125	1.1276e-122	True
ATP2A2_+_110719114.23-P1P2|ATP2A2_+_110719087.23-P1P2	ATP2A2	226.49/841.85/333.22	3186.9/5643.5/4168.3	333.22	4168.3	3.6409	1.3505e+05	26012	23.779	1	2.8253e-125	5.6506e-125	6.448e-123	True
SLC25A27_+_46620627.23-P1P2|SLC25A27_-_46620950.23-P1P2	SLC25A27	0/94.868/1.0749	10.391/443.87/187.37	1.0749	187.37	6.5044	4399.1	61.768	23.704	1	2.9392e-124	5.8785e-124	6.6021e-122	True
ABHD3_-_19284770.23-P1P2|ABHD3_+_19284534.23-P1P2	ABHD3	0.93205/0/96.741	172.49/0/182.57	0.93205	172.49	6.4886	4590.1	53.154	23.531	1	1.785e-122	3.57e-122	3.9885e-120	True
ZBTB14_-_5295498.23-P1P2|ZBTB14_+_5295839.23-P1P2	ZBTB14	77.36/0.79721/2.1498	784.51/2.3058/268.09	2.1498	268.09	6.4167	2829.2	128.18	23.489	1	4.6088e-122	9.2177e-122	1.0245e-119	True
PSORS1C2_-_31106782.23-P1P2|PSORS1C2_+_31106355.23-P1P2	PSORS1C2	0.93205/1.5944/1.0749	86.244/185.62/580.37	1.0749	185.62	6.4909	0.14515	61.768	23.481	1	5.7129e-122	1.1426e-121	1.2633e-119	True
PRDX4_-_23685876.23-P1P2|PRDX4_-_23685647.23-P1P2	PRDX4	73.632/0/1.0749	4.1563/247.88/184.49	1.0749	184.49	6.4821	2632.9	61.768	23.337	1	1.666e-120	3.3321e-120	3.6651e-118	True
PATE3_-_125658040.23-P1P2|PATE3_-_125658150.23-P1P2	PATE3	4.6603/96.462/2.1498	327.31/428.89/401.65	4.6603	401.65	6.1525	4217	289.58	23.329	1	1.8495e-120	3.699e-120	4.0479e-118	True
ORAOV1_+_69490047.23-P1P2|ORAOV1_-_69490100.23-P1P2	ORAOV1	272.16/345.99/546.05	4633.3/4170.1/3940.6	345.99	4170.1	3.5875	22738	27063	23.246	1	8.0044e-120	1.6009e-119	1.7429e-117	True
C17orf72_-_62076003.23-P1P2|C17orf72_-_62075784.23-P1P2	C17orf72	557.37/1065.1/879.27	7001.4/7420.2/7090.4	879.27	7090.4	3.01	69072	72298	23.1	1	2.3381e-118	4.6762e-118	5.0653e-116	True
ARID2_-_46123531.23-P1P2|ARID2_+_46123520.23-P1P2	ARID2	1020.6/334.03/581.52	4027.5/8107.3/5561.6	581.52	5561.6	3.2554	1.2702e+05	46769	23.028	1	1.224e-117	2.4479e-117	2.6382e-115	True
CXorf22_+_35937951.23-P1P2|CXorf22_-_35937932.23-P1P2	CXorf22	804.36/502.24/1088.9	6709.4/7186.1/6233.3	804.36	6709.4	3.0587	86113	65824	23.016	1	1.6154e-117	3.2307e-117	3.4643e-115	True
CABP7_-_30116226.23-P1P2|CABP7_-_30116046.23-P1P2	CABP7	2834.4/1650.2/1977.8	11172/15480/11373	1977.8	11373	2.523	4.205e+05	1.6984e+05	22.797	1	2.4494e-115	4.8988e-115	5.2268e-113	True
EDC4_-_67906984.23-P1P2|EDC4_-_67907370.23-P1P2	EDC4	648.71/1879/916.89	7165.5/5454.5/7731.3	916.89	7165.5	2.9649	4.9881e+05	75561	22.732	1	1.0827e-114	2.1653e-114	2.2988e-112	True
MRPL32_+_42972018.23-P1P2|MRPL32_-_42972023.23-P1P2	MRPL32	303.85/0.79721/0	194.31/153.34/19.218	0.79721	153.34	6.4242	45921	45.087	22.718	1	2.7438e-114	5.4876e-114	5.797e-112	True
IGFBP4_+_38599898.23-P1P2|IGFBP4_+_38599993.23-P1P2	IGFBP4	3520.4/4096.1/3372	16149/15989/16971	3520.4	16149	2.1974	1.7672e+05	3.118e+05	22.617	1	1.4727e-113	2.9453e-113	3.0961e-111	True
HK1_-_71075601.23-P2|HK1_-_71075613.23-P2	HK1	2232.3/1515.5/1587.6	7915.8/10344/9874	1587.6	9874	2.636	2.1038e+05	1.3474e+05	22.574	1	3.8701e-113	7.7403e-113	8.0965e-111	True
SMARCE1_-_38804030.23-P1P2|SMARCE1_+_38803858.23-P1P2	SMARCE1	0.93205/0/1.0749	108.06/297.45/164.31	0.93205	164.31	6.4189	0.44456	53.154	22.409	1	2.8938e-111	5.7876e-111	6.0245e-109	True
ANKRD13A_+_110437696.23-P1P2|ANKRD13A_+_110437230.23-P1P2	ANKRD13A	775.47/900.85/558.95	6404.9/5333.4/6591.7	775.47	6404.9	3.0444	31300	63335	22.369	1	3.9631e-111	7.9261e-111	8.2105e-109	True
NCAPH_-_97001726.23-P1P2|NCAPH_+_97001557.23-P1P2	NCAPH	0/0.79721/1.0749	0/270.94/150.86	0.79721	150.86	6.4008	0.35633	45.087	22.348	1	1.1457e-110	2.2914e-110	2.3622e-108	True
MPHOSPH10_-_71357812.23-P1P2|MPHOSPH10_-_71357866.23-P1P2	MPHOSPH10	451.11/2.3916/0	168.33/311.29/269.05	2.3916	269.05	6.3151	1.0068e+05	143.41	22.267	1	6.7265e-110	1.3453e-109	1.3802e-107	True
MLF2_+_6861894.23-P1P2|MLF2_-_6861998.23-P1P2	MLF2	0.93205/0.79721/89.217	0/162.56/334.39	0.93205	162.56	6.4036	3897.1	53.154	22.169	1	6.1522e-109	1.2304e-108	1.2563e-106	True
SYNC_+_33168356.23-P1P2|SYNC_+_33168305.23-P1P2	SYNC	3459.8/2575.8/2478.7	10874/13020/14972	2575.8	13020	2.3372	3.9544e+05	2.2435e+05	22.05	1	4.7601e-108	9.5203e-108	9.6739e-106	True
MBTPS2_-_21857794.23-P1P2|MBTPS2_-_21857766.23-P1P2	MBTPS2	1484.8/1729.1/1313.5	6034/9237.2/9834.6	1484.8	9237.2	2.6364	44521	1.2556e+05	21.878	1	2.0912e-106	4.1824e-106	4.2298e-104	True
RTN2_+_45999886.23-P2|RTN2_+_45999864.23-P2	RTN2	67.108/0/0	209.9/147.57/0.96088	0.79721	147.57	6.3693	2251.7	45.087	21.859	1	5.8225e-106	1.1645e-105	1.1721e-103	True
COMP_-_18902085.23-P1P2|COMP_-_18902082.23-P1P2	COMP	80.157/1.5944/1.0749	213.01/300.91/39.396	1.5944	213.01	6.3661	3086.1	93.566	21.857	1	5.9421e-106	1.1884e-105	1.185e-103	True
HSPA8_-_122932776.23-P1P2|HSPA8_+_122933024.23-P1P2	HSPA8	80.157/1.5944/0	213.01/546.48/104.74	1.5944	213.01	6.3661	3087.3	93.566	21.857	1	5.9421e-106	1.1884e-105	1.185e-103	True
DDX6_+_118661671.23-P1P2|DDX6_+_118661800.23-P1P2	DDX6	245.13/231.19/347.19	3238.8/2462.6/3343.9	245.13	3238.8	3.7184	5305.7	18824	21.82	1	7.7638e-106	1.5528e-105	1.5411e-103	True
AAGAB_-_67546997.23-P1P2|AAGAB_-_67546928.23-P1P2	AAGAB	607.7/608.27/934.09	5456.2/5437.2/4997.6	608.27	5437.2	3.158	53080	49038	21.806	1	1.0133e-105	2.0266e-105	2.0021e-103	True
STIM1_+_3877140.23-P1P2|STIM1_+_3876914.23-P1P2	STIM1	0/0/0	0/329.73/147.02	0.79721	147.02	6.3638	0	45.087	21.776	1	3.5876e-105	7.1752e-105	7.0559e-103	True
PLOD3_+_100860355.23-P1P2|PLOD3_-_100860829.23-P1P2	PLOD3	914.34/1278.7/2139.1	7695.5/11399/8400	1278.7	8400	2.7147	4.3648e+05	1.0727e+05	21.743	1	4.0462e-105	8.0923e-105	7.9212e-103	True
RNF7_+_141457158.23-P1P2|RNF7_-_141457414.23-P1P2	RNF7	11831/12821/11581	34850/34600/34820	11831	34820	1.5572	5.2065e+05	1.1183e+06	21.738	1	4.4621e-105	8.9242e-105	8.6956e-103	True
MAEA_-_1283916.23-P1|MAEA_+_1283762.23-P1	MAEA	1249/2543.1/1012.6	7552.1/8250.3/8242.5	1249	8242.5	2.7214	8.6535e+05	1.0464e+05	21.619	1	5.9348e-104	1.187e-103	1.1513e-101	True
RNF20_+_104296142.23-P1P2|RNF20_+_104296191.23-P1P2	RNF20	1.8641/2.3916/240.78	260.81/311.29/0.96088	2.3916	260.81	6.2704	28414	143.41	21.579	1	2.4545e-103	4.9091e-103	4.7401e-101	True
RABL6_+_139702517.23-P1P2|RABL6_-_139702407.23-P1P2	RABL6	4579.2/4095.3/4237.3	16314/19414/17443	4237.3	17443	2.0412	68533	3.7904e+05	21.449	1	2.3102e-102	4.6204e-102	4.4412e-100	True
ITPR2_+_26986062.23-P1P2|ITPR2_+_26986078.23-P1P2	ITPR2	2191.3/1655/1595.2	9583.5/9706.4/9647.3	1655	9647.3	2.5426	1.4557e+05	1.4077e+05	21.302	1	5.491e-101	1.0982e-100	1.0509e-98	True
CCDC86_-_60609589.23-P1P2|CCDC86_-_60609614.23-P1P2	CCDC86	58.719/2.3916/2.1498	343.94/110.68/256.56	2.3916	256.56	6.2468	1586.4	143.41	21.224	1	5.0016e-100	1.0003e-99	9.5295e-98	True
SKP1_-_133512608.23-P1P2|SKP1_-_133512401.23-P1P2	SKP1	0/0/0	282.63/139.5/143.17	0.79721	143.17	6.3259	0	45.087	21.203	1	8.1009e-100	1.6202e-99	1.5366e-97	True
DCAF15_-_14063546.23-P1P2|DCAF15_-_14063478.23-P1P2	DCAF15	2636.8/1967.5/1958.5	9792.3/11188/10640	1967.5	10640	2.4344	2.24e+05	1.6891e+05	21.101	1	3.8784e-99	7.7568e-99	7.324e-97	True
COG3_+_46039129.23-P1P2|COG3_-_46039318.23-P1P2	COG3	62.448/397.01/222.51	2406.5/4403/2950.9	222.51	2950.9	3.7233	28035	16998	20.927	1	1.5932e-97	3.1864e-97	2.9953e-95	True
ALDH3B1_+_67777809.23-P1P2|ALDH3B1_+_67777830.23-P1P2	ALDH3B1	470.69/564.42/815.85	5015.7/3861.1/5062.9	564.42	5015.7	3.1493	36001	45321	20.909	1	2.2304e-97	4.4609e-97	4.175e-95	True
ATP6AP2_+_40440259.23-P1P2|ATP6AP2_+_40440237.23-P1P2	ATP6AP2	65.244/167.41/122.54	2250.7/1995.7/2109.1	122.54	2109.1	4.0943	2648.3	9067.2	20.863	1	6.4586e-97	1.2917e-96	1.2037e-94	True
C19orf25_+_1479146.23-P1P2|C19orf25_+_1479200.23-P1P2	C19orf25	81.089/170.6/10.749	1536.8/1670.6/1850.7	81.089	1670.6	4.3479	6480.2	5869	20.748	1	7.4871e-96	1.4974e-95	1.3833e-93	True
MTHFD2_-_74425764.23-P1|MTHFD2_-_74425771.23-P1	MTHFD2	2757.9/4702.7/3180.6	14162/14263/12521	3180.6	14162	2.1543	1.2477e+06	2.8018e+05	20.746	1	6.7216e-96	1.3443e-95	1.2472e-93	True
DUSP3_-_41856293.23-P1P2|DUSP3_-_41856343.23-P1P2	DUSP3	948.83/1422.2/1008.3	5802.3/8999.7/6965.4	1008.3	6965.4	2.7871	87448	83514	20.614	1	1.0293e-94	2.0586e-94	1.8934e-92	True
DEPDC5_-_32150032.23-P1P2|DEPDC5_-_32150002.23-P1P2	DEPDC5	282.41/158.64/275.18	3280.4/2853.5/3421.7	275.18	3280.4	3.5707	6815.9	21262	20.61	1	1.1544e-94	2.3087e-94	2.1144e-92	True
SAP130_+_128785641.23-P1P2|SAP130_+_128785612.23-P1P2	SAP130	39.146/0.79721/180.58	409.4/1110.3/1363.5	39.146	1110.3	4.7908	10738	2725.2	20.518	1	9.5667e-94	1.9133e-93	1.7448e-91	True
PLEKHA8_+_30068089.23-P1P2|PLEKHA8_-_30068028.23-P1P2	PLEKHA8	384.94/833.08/928.72	4455.6/6162.4/6789.6	833.08	6162.4	2.8855	1.0499e+05	68303	20.392	1	9.9544e-93	1.9909e-92	1.8078e-90	True
MAPK8_-_49514791.23-P1P2|MAPK8_-_49514766.23-P1P2	MAPK8	2024.4/1705.2/1546.8	9468.1/8950.1/12996	1705.2	9468.1	2.4724	63493	1.4528e+05	20.367	1	1.6415e-92	3.283e-92	2.9685e-90	True
CYB561D2_+_50388320.23-P1P2|CYB561D2_-_50388333.23-P1P2	CYB561D2	559.23/299.75/1016.9	4030.6/5954.8/4857.3	559.23	4857.3	3.1163	1.3838e+05	44882	20.288	1	8.2806e-92	1.6561e-91	1.4911e-89	True
SEC31A_+_83811877.23-P1|SEC31A_+_83812336.23-P1	SEC31A	2680.6/2811.8/2077.8	11195/12487/13419	2680.6	12487	2.2194	1.9028e+05	2.3398e+05	20.274	1	1.0937e-91	2.1874e-91	1.9612e-89	True
TSC1_+_135819943.23-P1P2|TSC1_+_135820013.23-P1P2	TSC1	276.82/225.61/15.049	2887.6/2918/2485.8	225.61	2887.6	3.6721	23479	17248	20.269	1	1.2512e-91	2.5023e-91	2.2342e-89	True
