id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
INPP5A	1	0.011417	0.0038601	0.17868	233	1	-0.63219	0.98858	0.99614	1.0	18103	0	-0.63219
CETP	1	0.011465	0.0038601	0.17868	234	1	-1.7403	0.98854	0.99614	1.0	18102	0	-1.7403
OGFOD1	1	0.011513	0.0038601	0.17868	235	1	-2.5684	0.98849	0.99614	1.0	18101	0	-2.5684
GDNF	1	0.011561	0.0038601	0.17868	236	1	-0.87622	0.98844	0.99614	1.0	18100	0	-0.87622
TRIM36	2	0.011575	0.0097268	0.3095	237	2	-0.59037	0.98842	0.99388	1.0	18099	0	-0.59037
UBA7	2	0.011585	0.0097268	0.3095	238	2	-0.38917	0.98841	0.99388	1.0	18098	0	-0.38917
CSPP1	1	0.011608	0.0038601	0.17868	239	1	-2.541	0.98839	0.99614	1.0	18097	0	-2.541
NAA15	1	0.011704	0.0038601	0.17868	240	1	-2.4236	0.9883	0.99614	1.0	18096	0	-2.4236
C11orf82	1	0.0118	0.0038601	0.17868	241	1	-1.4762	0.9882	0.99614	1.0	18095	0	-1.4762
PIGG	1	0.011848	0.0038601	0.17868	242	1	-1.0438	0.98815	0.99614	1.0	18094	0	-1.0438
ATP6V1C2	1	0.011896	0.0038601	0.17868	243	1	-0.68519	0.9881	0.99614	1.0	18093	0	-0.68519
PFDN6	1	0.011944	0.0038601	0.17868	244	1	-3.5378	0.98806	0.99614	1.0	18092	0	-3.5378
RILPL1	1	0.011991	0.0038601	0.17868	245	1	-0.63923	0.98801	0.99614	1.0	18091	0	-0.63923
ADNP2	1	0.012039	0.0038601	0.17868	246	1	-2.237	0.98796	0.99614	1.0	18090	0	-2.237
TAF3	1	0.012087	0.0038601	0.17868	247	1	-2.1503	0.98791	0.99614	1.0	18089	0	-2.1503
VBP1	1	0.012135	0.0038601	0.17868	248	1	-4.3311	0.98787	0.99614	1.0	18088	0	-4.3311
TAOK3	2	0.01218	0.010034	0.318711	249	2	-0.99767	0.98782	0.99356	1.0	18087	0	-0.99767
NKX2-8	1	0.012183	0.0038601	0.17868	250	1	-0.8361	0.98782	0.99614	1.0	18086	0	-0.8361
C6orf89	1	0.012231	0.0038601	0.17868	251	1	-0.98807	0.98777	0.99614	1.0	18085	0	-0.98807
FBXO4	1	0.012279	0.0038601	0.17868	252	1	-1.1624	0.98772	0.99614	1.0	18084	0	-1.1624
PRKCA	1	0.012326	0.0038601	0.17868	253	1	-0.88089	0.98767	0.99614	1.0	18083	0	-0.88089
BCR	1	0.012374	0.0038601	0.17868	254	1	-1.0652	0.98763	0.99614	1.0	18082	0	-1.0652
CCNT2	1	0.012422	0.0038601	0.17868	255	1	-0.89541	0.98758	0.99614	1.0	18081	0	-0.89541
C6orf132	1	0.01247	0.0038601	0.17868	256	1	-1.4628	0.98753	0.99614	1.0	18080	0	-1.4628
PKD2	1	0.012518	0.0038601	0.17868	257	1	-1.4178	0.98748	0.99614	1.0	18079	0	-1.4178
ADAM2	1	0.012566	0.0038601	0.17868	258	1	-1.7507	0.98743	0.99614	1.0	18078	0	-1.7507
HMG20A	1	0.012614	0.0038601	0.17868	259	1	-1.1588	0.98739	0.99614	1.0	18077	0	-1.1588
PFDN4	1	0.012662	0.0038601	0.17868	260	1	-2.5724	0.98734	0.99614	1.0	18076	0	-2.5724
PPP2R2A	1	0.012709	0.0038601	0.17868	261	1	-1.83	0.98729	0.99614	1.0	18075	0	-1.83
INPP5F	1	0.012805	0.0038601	0.17868	262	1	-1.0579	0.98719	0.99614	1.0	18074	0	-1.0579
RPRD1B	1	0.012853	0.0038601	0.17868	263	1	-2.1077	0.98715	0.99614	1.0	18073	0	-2.1077
XPR1	1	0.012901	0.0038601	0.17868	264	1	-1.0372	0.9871	0.99614	1.0	18072	0	-1.0372
UBC	1	0.012997	0.0038601	0.17868	265	1	-1.6934	0.987	0.99614	1.0	18071	0	-1.6934
FAM174A	1	0.013045	0.0038601	0.17868	266	1	-2.0578	0.98696	0.99614	1.0	18070	0	-2.0578
NTN1	1	0.013092	0.0038601	0.17868	267	1	-0.93942	0.98691	0.99614	1.0	18069	0	-0.93942
FADS1	1	0.01314	0.0038601	0.17868	268	1	-0.92949	0.98686	0.99614	1.0	18068	0	-0.92949
ACTRT2	1	0.013188	0.0038601	0.17868	269	1	-0.97108	0.98681	0.99614	1.0	18067	0	-0.97108
QKI	1	0.013284	0.0038601	0.17868	270	1	-1.43	0.98672	0.99614	1.0	18066	0	-1.43
BRD3	1	0.013332	0.0038601	0.17868	271	1	-0.49519	0.98667	0.99614	1.0	18065	0	-0.49519
TUBA1A	1	0.01338	0.0038601	0.17868	272	1	-5.9724	0.98662	0.99614	1.0	18064	0	-5.9724
TRRAP	1	0.013427	0.0038601	0.17868	273	1	-2.6271	0.98657	0.99614	1.0	18063	0	-2.6271
CASQ1	1	0.013475	0.0038601	0.17868	274	1	-2.0593	0.98652	0.99614	1.0	18062	0	-2.0593
NIT1	1	0.013523	0.0038601	0.17868	275	1	-1.012	0.98648	0.99614	1.0	18061	0	-1.012
ENOX1	1	0.013571	0.0038601	0.17868	276	1	-1.0681	0.98643	0.99614	1.0	18060	0	-1.0681
ZFYVE20	1	0.013619	0.0038601	0.17868	277	1	-1.9541	0.98638	0.99614	1.0	18059	0	-1.9541
TRIM71	1	0.013667	0.0038601	0.17868	278	1	-1.1165	0.98633	0.99614	1.0	18058	0	-1.1165
RTEL1	1	0.013715	0.0038601	0.17868	279	1	-1.2189	0.98629	0.99614	1.0	18057	0	-1.2189
TBCA	1	0.013763	0.0038601	0.17868	280	1	-1.6228	0.98624	0.99614	1.0	18056	0	-1.6228
RNF146	1	0.013858	0.0038601	0.17868	281	1	-0.96298	0.98614	0.99614	1.0	18055	0	-0.96298
DIAPH3	1	0.013906	0.0038601	0.17868	282	1	-1.0347	0.98609	0.99614	1.0	18054	0	-1.0347
SCAMP4	1	0.013954	0.0038601	0.17868	283	1	-1.3238	0.98605	0.99614	1.0	18053	0	-1.3238
SIRT1	1	0.014002	0.0038601	0.17868	284	1	-0.94902	0.986	0.99614	1.0	18052	0	-0.94902
SMS	1	0.01405	0.0038601	0.17868	285	1	-1.1534	0.98595	0.99614	1.0	18051	0	-1.1534
CDKN2A	2	0.014072	0.010823	0.340827	286	1	-0.33556	0.052569	0.014903	0.186312	1086	1	-0.33556
FAM21C	1	0.014098	0.0038601	0.17868	287	1	-0.81494	0.9859	0.99614	1.0	18050	0	-0.81494
C15orf41	1	0.014146	0.0038601	0.17868	288	1	-1.2865	0.98585	0.99614	1.0	18049	0	-1.2865
SLC4A8	1	0.014337	0.0038601	0.17868	289	1	-0.68291	0.98566	0.99614	1.0	18048	0	-0.68291
ATXN7L2	1	0.014385	0.0038601	0.17868	290	1	-1.3064	0.98562	0.99614	1.0	18047	0	-1.3064
B4GALT7	1	0.014433	0.0038601	0.17868	291	1	-1.8358	0.98557	0.99614	1.0	18046	0	-1.8358
WDR61	1	0.014481	0.0038601	0.17868	292	1	-3.2771	0.98552	0.99614	1.0	18045	0	-3.2771
SMARCA5	1	0.014528	0.0038601	0.17868	293	1	-1.565	0.98547	0.99614	1.0	18044	0	-1.565
USP24	1	0.014624	0.0038601	0.17868	294	1	-0.99527	0.98538	0.99614	1.0	18043	0	-0.99527
ZBTB7C	2	0.014642	0.011304	0.347074	295	1	-1.2387	0.86714	0.83423	1.0	15803	0	-1.2387
GABRA2	1	0.014672	0.0038601	0.17868	296	1	-1.2847	0.98533	0.99614	1.0	18042	0	-1.2847
NOSTRIN	1	0.01472	0.0038601	0.17868	297	1	-1.1511	0.98528	0.99614	1.0	18041	0	-1.1511
CRIPT	1	0.014768	0.0038601	0.17868	298	1	-1.0134	0.98523	0.99614	1.0	18040	0	-1.0134
GAPVD1	1	0.014816	0.0038601	0.17868	299	1	-1.059	0.98518	0.99614	1.0	18039	0	-1.059
DNM2	1	0.014864	0.0038601	0.17868	300	1	-2.029	0.98514	0.99614	1.0	18038	0	-2.029
COQ10A	1	0.014911	0.0038601	0.17868	301	1	-1.3055	0.98509	0.99614	1.0	18037	0	-1.3055
NUB1	1	0.014959	0.0038601	0.17868	302	1	-0.96541	0.98504	0.99614	1.0	18036	0	-0.96541
TAF12	1	0.015007	0.0038601	0.17868	303	1	-7.8759	0.98499	0.99614	1.0	18035	0	-7.8759
FAM213A	2	0.015022	0.011472	0.347074	304	1	-0.81272	0.42108	0.26701	0.696806	7838	1	-0.81272
CHKB	1	0.015055	0.0038601	0.17868	305	1	-1.5789	0.98494	0.99614	1.0	18034	0	-1.5789
B4GALNT3	1	0.015103	0.0038601	0.17868	306	1	-1.359	0.9849	0.99614	1.0	18033	0	-1.359
TNNT1	2	0.015117	0.011627	0.347074	307	2	-0.99383	0.98486	0.99176	1.0	18032	0	-0.99383
GJA4	1	0.015151	0.0038601	0.17868	308	1	-0.90435	0.98485	0.99614	1.0	18031	0	-0.90435
BTAF1	1	0.015199	0.0038601	0.17868	309	1	-0.98382	0.9848	0.99614	1.0	18030	0	-0.98382
MPPED1	1	0.015247	0.0038601	0.17868	310	1	-0.78975	0.98475	0.99614	1.0	18029	0	-0.78975
LEPROT	1	0.015294	0.0038601	0.17868	311	1	-1.112	0.98471	0.99614	1.0	18028	0	-1.112
LDLR	1	0.015342	0.0038601	0.17868	312	1	-1.3257	0.98466	0.99614	1.0	18027	0	-1.3257
DDHD1	1	0.01539	0.0038601	0.17868	313	1	-2.499	0.98461	0.99614	1.0	18026	0	-2.499
KLHL17	1	0.015438	0.0038601	0.17868	314	1	-0.91164	0.98456	0.99614	1.0	18025	0	-0.91164
TMEM123	1	0.015534	0.0038601	0.17868	315	1	-1.0876	0.98447	0.99614	1.0	18024	0	-1.0876
EPM2AIP1	1	0.015582	0.0038606	0.17868	316	1	-1.5387	0.98442	0.99614	1.0	18023	0	-1.5387
SRSF6	2	0.015687	0.011971	0.353314	317	1	-0.56874	0.85461	0.81292	1.0	15579	0	-0.56874
ALOX15	1	0.015725	0.0038606	0.17868	318	1	-0.98181	0.98427	0.99614	1.0	18022	0	-0.98181
LRP12	1	0.015773	0.0038606	0.17868	319	1	-1.0477	0.98423	0.99614	1.0	18021	0	-1.0477
SNX33	1	0.015869	0.0038606	0.17868	320	1	-1.0311	0.98413	0.99614	1.0	18020	0	-1.0311
ANKMY1	1	0.015917	0.0038606	0.17868	321	1	-1.2194	0.98408	0.99614	1.0	18019	0	-1.2194
GTSE1	1	0.015965	0.0038606	0.17868	322	1	-0.78415	0.98404	0.99614	1.0	18018	0	-0.78415
ARHGEF5	1	0.016012	0.0038606	0.17868	323	1	-0.92396	0.98399	0.99614	1.0	18017	0	-0.92396
INPP4A	1	0.016108	0.0038606	0.17868	324	1	-0.94651	0.98389	0.99614	1.0	18016	0	-0.94651
SPAG9	1	0.016156	0.0038606	0.17868	325	1	-1.0999	0.98384	0.99614	1.0	18015	0	-1.0999
ZBTB7A	2	0.016183	0.012334	0.353314	326	2	-0.45787	0.98382	0.99121	1.0	18014	0	-0.45787
ELFN2	1	0.016204	0.0038606	0.17868	327	1	-0.75035	0.9838	0.99614	1.0	18013	0	-0.75035
MTA3	1	0.016252	0.0038606	0.17868	328	1	-1.9899	0.98375	0.99614	1.0	18012	0	-1.9899
MAPKAP1	2	0.016257	0.012334	0.353314	329	1	-0.69427	0.578	0.42895	0.854661	10620	1	-0.69427
IGSF23	1	0.0163	0.0038606	0.17868	330	1	-1.0429	0.9837	0.99614	1.0	18011	0	-1.0429
SRGN	2	0.016318	0.012511	0.353314	331	2	-0.4584	0.98368	0.99103	1.0	18010	0	-0.4584
C2orf42	2	0.016391	0.012512	0.353314	332	2	-0.47993	0.98361	0.99103	1.0	18009	0	-0.47993
TBC1D20	1	0.016395	0.0038606	0.17868	333	1	-0.85229	0.9836	0.99614	1.0	18008	0	-0.85229
SYNGR1	1	0.016443	0.0038606	0.17868	334	1	-0.72227	0.98356	0.99614	1.0	18007	0	-0.72227
TCF3	1	0.016491	0.0038606	0.17868	335	1	-1.4058	0.98351	0.99614	1.0	18006	0	-1.4058
C6orf136	1	0.016539	0.0038606	0.17868	336	1	-1.358	0.98346	0.99614	1.0	18005	0	-1.358
OTUD1	1	0.016587	0.0038606	0.17868	337	1	-1.1342	0.98341	0.99614	1.0	18004	0	-1.1342
CCDC14	1	0.016635	0.0038606	0.17868	338	1	-1.0609	0.98337	0.99614	1.0	18003	0	-1.0609
MTHFD1	1	0.016683	0.0038606	0.17868	339	1	-1.1675	0.98332	0.99614	1.0	18002	0	-1.1675
RPRML	1	0.016826	0.0038606	0.17868	340	1	-1.5639	0.98317	0.99614	1.0	18001	0	-1.5639
CTRB1	1	0.016874	0.0038606	0.17868	341	1	-1.7089	0.98313	0.99614	1.0	18000	0	-1.7089
TAF10	1	0.01697	0.0038606	0.17868	342	1	-3.441	0.98303	0.99614	1.0	17999	0	-3.441
PLCB2	1	0.017018	0.0038606	0.17868	343	1	-0.84508	0.98298	0.99614	1.0	17998	0	-0.84508
BEND7	1	0.017066	0.0038606	0.17868	344	1	-0.75724	0.98293	0.99614	1.0	17997	0	-0.75724
VWA3A	1	0.017113	0.0038606	0.17868	345	1	-1.3974	0.98289	0.99614	1.0	17996	0	-1.3974
SLC29A4	1	0.017161	0.0038606	0.17868	346	1	-1.4725	0.98284	0.99614	1.0	17995	0	-1.4725
CXCR5	1	0.017257	0.0038606	0.17868	347	1	-1.0816	0.98274	0.99614	1.0	17994	0	-1.0816
LRRC46	1	0.017305	0.0038606	0.17868	348	1	-1.1358	0.9827	0.99614	1.0	17993	0	-1.1358
SCAF4	1	0.017353	0.0038606	0.17868	349	1	-0.48453	0.98265	0.99614	1.0	17992	0	-0.48453
NANOG	1	0.017401	0.0038606	0.17868	350	1	-1.628	0.9826	0.99614	1.0	17991	0	-1.628
PACRG	1	0.017449	0.0038606	0.17868	351	1	-1.4127	0.98255	0.99614	1.0	17990	0	-1.4127
PSPC1	1	0.017496	0.0038606	0.17868	352	1	-0.93496	0.9825	0.99614	1.0	17989	0	-0.93496
SOGA1	1	0.017544	0.0038606	0.17868	353	1	-0.5465	0.98246	0.99614	1.0	17988	0	-0.5465
RAP1GAP	2	0.017586	0.015739	0.394085	354	1	-0.14753	0.38596	0.23428	0.654966	7223	1	-0.14753
SPRR3	2	0.017589	0.015739	0.394085	355	2	-0.57511	0.98241	0.98951	1.0	17987	0	-0.57511
PAK7	1	0.017592	0.0038606	0.17868	356	1	-0.88519	0.98241	0.99614	1.0	17986	0	-0.88519
MGEA5	1	0.01764	0.0038606	0.17868	357	1	-1.017	0.98236	0.99614	1.0	17985	0	-1.017
TMEM63C	1	0.017688	0.0038606	0.17868	358	1	-1.6237	0.98231	0.99614	1.0	17984	0	-1.6237
TMEM30A	1	0.017736	0.0038606	0.17868	359	1	-0.82712	0.98226	0.99614	1.0	17983	0	-0.82712
AKAP17A	1	0.017784	0.0038606	0.17868	360	1	-0.68982	0.98222	0.99614	1.0	17982	0	-0.68982
PHGDH	1	0.017831	0.0038606	0.17868	361	1	-1.1911	0.98217	0.99614	1.0	17981	0	-1.1911
SPTAN1	1	0.017879	0.0038606	0.17868	362	1	-0.83027	0.98212	0.99614	1.0	17980	0	-0.83027
DLGAP1	2	0.017921	0.01611	0.402814	363	2	-0.37607	0.98208	0.98913	1.0	17979	0	-0.37607
EIF4A1	1	0.017927	0.0038606	0.17868	364	1	-1.9506	0.98207	0.99614	1.0	17978	0	-1.9506
SLC1A7	1	0.017975	0.0038606	0.17868	365	1	-0.94404	0.98202	0.99614	1.0	17977	0	-0.94404
C7orf49	1	0.018023	0.0038606	0.17868	366	1	-1.2854	0.98198	0.99614	1.0	17976	0	-1.2854
FAM83H	1	0.018071	0.0038606	0.17868	367	1	-1.0266	0.98193	0.99614	1.0	17975	0	-1.0266
ARF1	1	0.018119	0.0038606	0.17868	368	1	-1.0713	0.98188	0.99614	1.0	17974	0	-1.0713
KLF13	1	0.018167	0.0038606	0.17868	369	1	-0.75794	0.98183	0.99614	1.0	17973	0	-0.75794
PIM1	1	0.018214	0.0038606	0.17868	370	1	-0.9388	0.98179	0.99614	1.0	17972	0	-0.9388
ING5	1	0.018262	0.0038606	0.17868	371	1	-1.0844	0.98174	0.99614	1.0	17971	0	-1.0844
TBC1D15	1	0.01831	0.0038606	0.17868	372	1	-1.4399	0.98169	0.99614	1.0	17970	0	-1.4399
FGD1	1	0.018358	0.0038606	0.17868	373	1	-1.2608	0.98164	0.99614	1.0	17969	0	-1.2608
CDH1	1	0.018406	0.0038606	0.17868	374	1	-0.79639	0.98159	0.99614	1.0	17968	0	-0.79639
WNT16	1	0.018454	0.0038606	0.17868	375	1	-1.408	0.98155	0.99614	1.0	17967	0	-1.408
ETV3	1	0.018502	0.0038606	0.17868	376	1	-0.68509	0.9815	0.99614	1.0	17966	0	-0.68509
TLE6	1	0.01855	0.0038606	0.17868	377	1	-0.88626	0.98145	0.99614	1.0	17965	0	-0.88626
PPA1	1	0.018597	0.0038606	0.17868	378	1	-0.89588	0.9814	0.99614	1.0	17964	0	-0.89588
KIAA0232	1	0.018645	0.0038606	0.17868	379	1	-0.73792	0.98135	0.99614	1.0	17963	0	-0.73792
PPAP2B	1	0.018693	0.0038606	0.17868	380	1	-0.61913	0.98131	0.99614	1.0	17962	0	-0.61913
ACSL4	1	0.018789	0.0038606	0.17868	381	1	-1.1972	0.98121	0.99614	1.0	17961	0	-1.1972
PSAT1	1	0.018837	0.0038606	0.17868	382	1	-1.4343	0.98116	0.99614	1.0	17960	0	-1.4343
SEH1L	1	0.018885	0.0038606	0.17868	383	1	-1.8538	0.98112	0.99614	1.0	17959	0	-1.8538
VAMP2	1	0.018933	0.0038606	0.17868	384	1	-0.51067	0.98107	0.99614	1.0	17958	0	-0.51067
CADM4	1	0.01898	0.0038606	0.17868	385	1	-0.3631	0.98102	0.99614	1.0	17957	0	-0.3631
ALKBH5	1	0.019028	0.0038606	0.17868	386	1	-0.92313	0.98097	0.99614	1.0	17956	0	-0.92313
HNRNPDL	1	0.019076	0.0038606	0.17868	387	1	-1.5852	0.98092	0.99614	1.0	17955	0	-1.5852
IFT43	1	0.019172	0.0038606	0.17868	388	1	-0.82058	0.98083	0.99614	1.0	17954	0	-0.82058
UBTD2	1	0.01922	0.0038606	0.17868	389	1	-0.78007	0.98078	0.99614	1.0	17953	0	-0.78007
MUC4	1	0.019268	0.0038606	0.17868	390	1	-1.7814	0.98073	0.99614	1.0	17952	0	-1.7814
NDUFC1	2	0.019293	0.018221	0.425774	391	1	-1.1715	0.86007	0.82373	1.0	15679	0	-1.1715
LHFPL2	1	0.019315	0.0038606	0.17868	392	1	-0.97078	0.98068	0.99614	1.0	17951	0	-0.97078
TENM1	1	0.019363	0.0038606	0.17868	393	1	-1.2901	0.98064	0.99614	1.0	17950	0	-1.2901
RALGDS	2	0.019388	0.018445	0.425774	394	1	0.39507	0.033275	0.0049713	0.098077	691	1	0.39507
BMP15	1	0.019411	0.0038606	0.17868	395	1	-1.2987	0.98059	0.99614	1.0	17949	0	-1.2987
NAT8L	1	0.019459	0.0038606	0.17868	396	1	-0.98222	0.98054	0.99614	1.0	17948	0	-0.98222
KDM1A	1	0.019507	0.0038606	0.17868	397	1	-1.2029	0.98049	0.99614	1.0	17947	0	-1.2029
SUPT7L	1	0.019698	0.0038606	0.17868	398	1	-1.3037	0.9803	0.99614	1.0	17946	0	-1.3037
OSM	1	0.019746	0.0038606	0.17868	399	1	-0.55077	0.98025	0.99614	1.0	17945	0	-0.55077
BAAT	2	0.01976	0.018445	0.425774	400	2	-0.5253	0.98024	0.98672	1.0	17944	0	-0.5253
DYNC1LI1	1	0.019794	0.0038606	0.17868	401	1	-0.96376	0.98021	0.99614	1.0	17943	0	-0.96376
SLC7A5	1	0.01989	0.0038606	0.17868	402	1	-0.42439	0.98011	0.99614	1.0	17942	0	-0.42439
CACNA2D2	1	0.019938	0.0038606	0.17868	403	1	-0.77712	0.98006	0.99614	1.0	17941	0	-0.77712
NUP43	1	0.019986	0.0038606	0.17868	404	1	-1.5554	0.98001	0.99614	1.0	17940	0	-1.5554
MYF6	1	0.020034	0.0038606	0.17868	405	1	-0.85572	0.97997	0.99614	1.0	17939	0	-0.85572
DDX43	1	0.020081	0.0038606	0.17868	406	1	-0.98235	0.97992	0.99614	1.0	17938	0	-0.98235
USP14	1	0.020129	0.0038606	0.17868	407	1	-0.8013	0.97987	0.99614	1.0	17937	0	-0.8013
MYEOV2	1	0.020177	0.0038606	0.17868	408	1	-1.0794	0.97982	0.99614	1.0	17936	0	-1.0794
APC2	2	0.020193	0.020342	0.439256	409	2	-0.43256	0.97981	0.98647	1.0	17935	0	-0.43256
BCDIN3D	1	0.020225	0.0038606	0.17868	410	1	-1.3799	0.97978	0.99614	1.0	17934	0	-1.3799
YIPF4	1	0.020273	0.0038606	0.17868	411	1	-0.94705	0.97973	0.99614	1.0	17933	0	-0.94705
SUSD3	1	0.020321	0.0038606	0.17868	412	1	-0.52574	0.97968	0.99614	1.0	17932	0	-0.52574
IKZF3	1	0.020369	0.0038606	0.17868	413	1	-1.4804	0.97963	0.99614	1.0	17931	0	-1.4804
FMR1	1	0.020416	0.0038606	0.17868	414	1	-0.29903	0.97958	0.99614	1.0	17930	0	-0.29903
ESYT2	1	0.020464	0.0038606	0.17868	415	1	-2.1908	0.97954	0.99614	1.0	17929	0	-2.1908
C1orf52	1	0.020512	0.0038606	0.17868	416	1	-0.63904	0.97949	0.99614	1.0	17928	0	-0.63904
CDKN1C	1	0.02056	0.0038606	0.17868	417	1	-0.71448	0.97944	0.99614	1.0	17927	0	-0.71448
TGM4	2	0.020589	0.020784	0.447096	418	2	-0.48365	0.97941	0.98602	1.0	17926	0	-0.48365
DUSP10	1	0.020608	0.0038606	0.17868	419	1	-0.74068	0.97939	0.99614	1.0	17925	0	-0.74068
CTNNB1	1	0.020656	0.0038606	0.17868	420	1	-1.0528	0.97934	0.99614	1.0	17924	0	-1.0528
NDUFS6	1	0.020704	0.0038606	0.17868	421	1	-1.2582	0.9793	0.99614	1.0	17923	0	-1.2582
SPATA33	1	0.020752	0.0038606	0.17868	422	1	-0.62265	0.97925	0.99614	1.0	17922	0	-0.62265
SLC35G2	1	0.020847	0.0038606	0.17868	423	1	-0.69472	0.97915	0.99614	1.0	17921	0	-0.69472
FBXW12	1	0.020895	0.0038606	0.17868	424	1	-1.0882	0.9791	0.99614	1.0	17920	0	-1.0882
RHEB	1	0.020943	0.0038606	0.17868	425	1	-1.3282	0.97906	0.99614	1.0	17919	0	-1.3282
HCN2	1	0.021039	0.0038606	0.17868	426	1	-0.56421	0.97896	0.99614	1.0	17918	0	-0.56421
NYAP1	1	0.021087	0.0038606	0.17868	427	1	-0.64773	0.97891	0.99614	1.0	17917	0	-0.64773
TLX1	1	0.021182	0.0048287	0.215353	428	1	-0.7637	0.97882	0.99517	1.0	17916	0	-0.7637
VHL	1	0.02123	0.0048287	0.215353	429	1	-1.2204	0.97877	0.99517	1.0	17915	0	-1.2204
TYK2	1	0.021278	0.0048287	0.215353	430	1	-1.1744	0.97872	0.99517	1.0	17914	0	-1.1744
NCMAP	1	0.021326	0.0048287	0.215353	431	1	-1.0566	0.97867	0.99517	1.0	17913	0	-1.0566
GPCPD1	1	0.021374	0.0048287	0.215353	432	1	-1.0681	0.97863	0.99517	1.0	17912	0	-1.0681
GCKR	1	0.021422	0.0048287	0.215353	433	1	-0.89687	0.97858	0.99517	1.0	17911	0	-0.89687
CHRNB2	1	0.02147	0.0048287	0.215353	434	1	-0.86887	0.97853	0.99517	1.0	17910	0	-0.86887
OR56B1	1	0.021517	0.0048292	0.215353	435	1	-0.77177	0.97848	0.99517	1.0	17909	0	-0.77177
COLEC11	2	0.02152	0.021697	0.463471	436	2	-0.44682	0.97848	0.98508	1.0	17908	0	-0.44682
ARL8B	1	0.021565	0.0048292	0.215353	437	1	-0.52638	0.97843	0.99517	1.0	17907	0	-0.52638
TRIM4	1	0.021661	0.0048292	0.215353	438	1	-1.6239	0.97834	0.99517	1.0	17906	0	-1.6239
ARL6IP4	1	0.021709	0.0048292	0.215353	439	1	-1.0364	0.97829	0.99517	1.0	17905	0	-1.0364
PEX16	1	0.021757	0.0048292	0.215353	440	1	-1.0694	0.97824	0.99517	1.0	17904	0	-1.0694
SNTB2	1	0.0219	0.0058005	0.239463	441	1	-1.0131	0.9781	0.9942	1.0	17903	0	-1.0131
TRPC6	1	0.021996	0.0058005	0.239463	442	1	-0.89855	0.978	0.9942	1.0	17902	0	-0.89855
SYN3	1	0.022044	0.0058005	0.239463	443	1	-1.0345	0.97796	0.9942	1.0	17901	0	-1.0345
ZNF267	2	0.022057	0.02194	0.467673	444	2	-0.38307	0.97794	0.98483	1.0	17900	0	-0.38307
EPG5	1	0.022092	0.0058005	0.239463	445	1	-1.5677	0.97791	0.9942	1.0	17899	0	-1.5677
SHOC2	1	0.02214	0.0058005	0.239463	446	1	-0.89705	0.97786	0.9942	1.0	17898	0	-0.89705
RAX	1	0.022188	0.0058005	0.239463	447	1	-0.7659	0.97781	0.9942	1.0	17897	0	-0.7659
MITF	2	0.022199	0.022201	0.467673	448	2	-0.42132	0.9778	0.98456	1.0	17896	0	-0.42132
PIK3CA	1	0.022236	0.0058005	0.239463	449	1	-1.7182	0.97776	0.9942	1.0	17895	0	-1.7182
ALPI	1	0.022283	0.0058005	0.239463	450	1	-1.0896	0.97772	0.9942	1.0	17894	0	-1.0896
MED1	1	0.022331	0.0058005	0.239463	451	1	-7.7265	0.97767	0.9942	1.0	17893	0	-7.7265
TIGD4	1	0.022379	0.0058005	0.239463	452	1	-0.86805	0.97762	0.9942	1.0	17892	0	-0.86805
SMIM1	1	0.022475	0.0058005	0.239463	453	1	-0.82508	0.97753	0.9942	1.0	17891	0	-0.82508
CST1	1	0.022523	0.0058005	0.239463	454	1	-1.0723	0.97748	0.9942	1.0	17890	0	-1.0723
SF3A1	1	0.022571	0.0058005	0.239463	455	1	-1.1089	0.97743	0.9942	1.0	17889	0	-1.1089
ARHGAP11B	1	0.022618	0.0058005	0.239463	456	1	-0.76833	0.97738	0.9942	1.0	17888	0	-0.76833
TSACC	1	0.022666	0.0058005	0.239463	457	1	-1.4056	0.97733	0.9942	1.0	17887	0	-1.4056
RAB9A	1	0.022714	0.0058008	0.239463	458	1	-0.82561	0.97729	0.9942	1.0	17886	0	-0.82561
FLCN	1	0.022762	0.0058011	0.239463	459	1	-0.96174	0.97724	0.9942	1.0	17885	0	-0.96174
PKIA	1	0.02281	0.0058011	0.239463	460	1	-0.69415	0.97719	0.9942	1.0	17884	0	-0.69415
AMT	1	0.022858	0.0058011	0.239463	461	1	-1.8523	0.97714	0.9942	1.0	17883	0	-1.8523
YARS	1	0.022906	0.0058011	0.239463	462	1	-1.1491	0.97709	0.9942	1.0	17882	0	-1.1491
ZSWIM1	1	0.022954	0.0058011	0.239463	463	1	-0.93002	0.97705	0.9942	1.0	17881	0	-0.93002
RNF41	1	0.023049	0.0058011	0.239463	464	1	-0.77267	0.97695	0.9942	1.0	17880	0	-0.77267
MTA1	1	0.023097	0.0058011	0.239463	465	1	-1.1538	0.9769	0.9942	1.0	17879	0	-1.1538
CBX2	1	0.023145	0.0058011	0.239463	466	1	-0.96621	0.97685	0.9942	1.0	17878	0	-0.96621
SH3BP5	2	0.023177	0.023632	0.473448	467	2	-0.62851	0.92306	0.91848	1.0	16828	0	-0.62851
TMEM192	1	0.023193	0.0058011	0.239463	468	1	-0.73111	0.97681	0.9942	1.0	17877	0	-0.73111
DUSP28	1	0.023241	0.0058011	0.239463	469	1	-0.84075	0.97676	0.9942	1.0	17876	0	-0.84075
