sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
COX6A2_-_31439627.23-P1P2|COX6A2_-_31439650.23-P1P2	COX6A2	7.5208/19.555/0	559.53/475.92/237.29	7.5208	475.92	5.8066	100.69	772.44	16.853	1	8.191e-64	1.6382e-63	3.0398e-61	True
UROD_-_45477940.23-P1P2|UROD_-_45477955.23-P1P2	UROD	758.66/213.54/451.81	4075.4/4596.2/3670.1	451.81	4075.4	3.1703	75465	46404	16.821	1	8.6479e-64	1.7296e-63	3.1817e-61	True
VARS_+_31763457.23-P1P2|VARS_+_31763097.23-P1P2	VARS	0.9401/0.78221/1.0887	0/191.56/166.19	0.9401	166.19	6.4292	0.023505	96.556	16.818	1	1.6868e-63	3.3737e-63	6.1531e-61	True
INTS5_-_62420725.23-P1P2|INTS5_-_62420595.23-P1P2	INTS5	0/0.78221/141.53	239.06/1.1898/150.5	0.78221	150.5	6.4095	9905.2	80.339	16.703	1	1.1578e-62	2.3156e-62	4.1876e-60	True
PES1_-_30987859.23-P1P2|PES1_-_30987845.23-P1P2	PES1	0/1.5644/5.4434	1.0439/212.97/232.67	1.5644	212.97	6.3827	8.7471	160.68	16.678	1	1.7208e-62	3.4416e-62	6.1715e-60	True
SEC31A_+_83811877.23-P1|SEC31A_+_83812336.23-P1	SEC31A	1087.7/753.27/2140.4	4298.8/8502.3/6633.9	1087.7	6633.9	2.6075	6.0998e+05	1.1171e+05	16.594	1	3.8789e-62	7.7578e-62	1.3795e-59	True
C17orf72_-_62076003.23-P1P2|C17orf72_-_62075784.23-P1P2	C17orf72	408.94/32.853/266.73	3010.6/3775.2/2162.4	266.73	3010.6	3.4917	37462	27395	16.578	1	5.3095e-62	1.0619e-61	1.8727e-59	True
TCEB1_+_74884343.23-P1P2|TCEB1_+_74884299.23-P1P2	TCEB1	428.69/566.32/154.59	3798.8/5225.6/3892.6	428.69	3892.6	3.1798	47035	44029	16.508	1	1.6353e-61	3.2706e-61	5.7206e-59	True
LSG1_-_194392885.23-P1P2|LSG1_+_194392901.23-P1P2	LSG1	102.47/122.81/10.887	1785.1/1048.2/1860.4	102.47	1785.1	4.1095	4400.6	10525	16.401	1	1.1101e-60	2.2202e-60	3.8517e-58	True
TUBA1B_-_49524730.23-P1P2|TUBA1B_-_49525164.23-P1P2	TUBA1B	0.9401/0.78221/100.16	413.39/161.81/158.81	0.9401	161.81	6.3909	4922.3	96.556	16.372	1	2.8303e-60	5.6606e-60	9.6634e-58	True
CNOT3_+_54641532.23-P1P2|CNOT3_-_54641691.23-P1P2	CNOT3	533.04/143.93/188.34	2463.6/2897.2/2186.4	188.34	2463.6	3.7023	60393	19344	16.359	1	2.0546e-60	4.1091e-60	7.0714e-58	True
LOC100996758_-_47087199.23-NM_001278795|LOC100996758_+_47086778.23-NM_001278795	LOC100996758	164.52/0/3.2661	295.43/472.35/301.92	3.2661	301.92	6.1499	13006	335.45	16.306	1	7.8136e-60	1.5627e-59	2.6258e-57	True
CHORDC1_-_89955982.23-P1P2|CHORDC1_-_89955894.23-P1P2	CHORDC1	1384.8/1521.4/897.08	7679/7533.8/6765.9	1384.8	7533.8	2.4429	1.2825e+05	1.4223e+05	16.305	1	4.5564e-60	9.1129e-60	1.5433e-57	True
EIF2S2_-_32699803.23-P1P2|EIF2S2_-_32699538.23-P1P2	EIF2S2	0.9401/0/88.184	160.76/147.54/306.54	0.9401	160.76	6.3816	3806.2	96.556	16.265	1	1.6315e-59	3.2629e-59	5.4397e-57	True
PLEKHA5_-_19282857.23-P1P2|PLEKHA5_-_19282803.23-P1P2	PLEKHA5	0.9401/2.3466/6.5321	157.63/496.15/253.91	2.3466	253.91	6.2511	9.7484	241.02	16.204	1	4.2249e-59	8.4497e-59	1.387e-56	True
MIIP_-_12079558.23-P1P2|MIIP_-_12079598.23-P1P2	MIIP	241.61/12.515/8.7095	592.94/245.1/670.31	12.515	592.94	5.4577	26249	1285.4	16.189	1	4.7265e-59	9.4529e-59	1.5398e-56	True
WDR48_-_39093569.23-P1P2|WDR48_-_39093564.23-P1P2	WDR48	650.55/190.86/291.77	1889.5/3252.9/3092.1	291.77	3092.1	3.4012	69453	29967	16.177	1	3.8523e-59	7.7046e-59	1.2745e-56	True
MFAP4_-_19290416.23-P1P2|MFAP4_-_19290111.23-P1P2	MFAP4	0/14.862/2.1774	271.42/240.34/3.6932	2.1774	240.34	6.2471	82.819	223.63	15.926	1	3.7537e-57	7.5074e-57	1.2045e-54	True
CABP7_-_30116226.23-P1P2|CABP7_-_30116046.23-P1P2	CABP7	993.69/1229.6/952.6	6077.6/6137/4887	993.69	6077.6	2.6114	28678	1.0206e+05	15.914	1	2.5423e-57	5.0847e-57	8.2198e-55	True
SMYD4_-_1733132.23-P1P2|SMYD4_-_1733042.23-P1P2	SMYD4	0.9401/0/1.0887	247.41/157.05/2.7699	0.9401	157.05	6.3481	0.45293	96.556	15.887	1	7.2032e-57	1.4406e-56	2.2772e-54	True
GPATCH1_-_33572156.23-P1P2|GPATCH1_-_33572304.23-P1P2	GPATCH1	864.89/359.03/25.04	3409.4/4132.2/2537.2	359.03	3409.4	3.2437	1.8372e+05	36875	15.885	1	4.1598e-57	8.3196e-57	1.3249e-54	True
RBMX2_-_129536016.23-P1P2|RBMX2_-_129536058.23-P1P2	RBMX2	1.8802/0/185.08	0/222.49/269.6	1.8802	222.49	6.2779	16782	193.11	15.875	1	8.4618e-57	1.6924e-56	2.6554e-54	True
CYB561D2_+_50388320.23-P1P2|CYB561D2_-_50388333.23-P1P2	CYB561D2	183.32/430.21/43.548	2295.6/3217.2/2177.1	183.32	2295.6	3.6392	40246	18828	15.393	1	9.9579e-54	1.9916e-53	3.1021e-51	True
TOM1_+_35695890.23-P1P2|TOM1_-_35695895.23-P1P2	TOM1	184.26/149.4/487.73	1605.5/4417.7/2277.8	184.26	2277.8	3.6206	46656	18925	15.218	1	1.4743e-52	2.9486e-52	4.5595e-50	True
IGFBP4_+_38599898.23-P1P2|IGFBP4_+_38599993.23-P1P2	IGFBP4	1448.7/1560.5/1654.8	7638.3/8758.1/7110.3	1560.5	7638.3	2.2905	10697	1.6028e+05	15.181	1	2.3494e-52	4.6988e-52	7.2135e-50	True
SLTM_+_59225295.23-P1P2|SLTM_-_59225750.23-P1P2	SLTM	310.23/44.586/135	1914.5/950.65/2059.9	135	1914.5	3.8161	19441	13865	15.113	1	7.6419e-52	1.5284e-51	2.3296e-49	True
RBM42_-_36120011.23-P1P2|RBM42_-_36120005.23-P1P2	RBM42	11.281/196.33/5.4434	371.63/524.7/558.6	11.281	524.7	5.4197	17139	1158.7	15.083	1	1.6579e-51	3.3158e-51	4.9828e-49	True
KCNJ4_+_38851571.23-P1P2|KCNJ4_+_38851618.23-P1P2	KCNJ4	1214.6/955.86/412.61	6331.3/5680.1/4889.8	955.86	5680.1	2.5698	1.8103e+05	98174	15.078	1	1.1366e-51	2.2733e-51	3.4404e-49	True
TRAF2_+_139780986.23-P1|TRAF2_-_139780998.23-P1	TRAF2	230.32/17.209/5.4434	1025.1/650.82/577.06	17.209	650.82	5.1618	22778	1767.5	15.071	1	1.8992e-51	3.7984e-51	5.6681e-49	True
TECR_+_14640490.23-P1P2|TECR_-_14640440.23-P1P2	TECR	531.16/233.1/26.129	1866.5/4096.5/2532.6	233.1	2532.6	3.436	65838	23941	14.862	1	3.1329e-50	6.2658e-50	9.2852e-48	True
MRGBP_-_61427884.23-P1P2|MRGBP_-_61427962.23-P1P2	MRGBP	367.58/13.298/354.91	3611.9/3124.4/3180.8	354.91	3180.8	3.1602	58431	36452	14.801	1	7.4658e-50	1.4932e-49	2.1974e-47	True
PRPF38A_-_52870263.23-P1P2|PRPF38A_-_52870281.23-P1P2	PRPF38A	0/0/0	207.74/133.26/1.8466	0.78221	133.26	6.2352	0	80.339	14.78	1	1.8448e-49	3.6896e-49	5.3927e-47	True
RPL15_+_23959041.23-P1P2|RPL15_+_23958699.23-P1P2	RPL15	56.406/0/0	132.58/1.1898/177.27	0.78221	132.58	6.2279	1590.8	80.339	14.704	1	5.6853e-49	1.1371e-48	1.6395e-46	True
DEPDC5_-_32150032.23-P1P2|DEPDC5_-_32150002.23-P1P2	DEPDC5	468.17/110.29/16.33	1962.5/976.83/1673.9	110.29	1673.9	3.9117	68453	11328	14.692	1	4.2957e-49	8.5915e-49	1.2472e-46	True
NDUFA13_-_19627479.23-P1P2|NDUFA13_+_19627083.23-P1P2	NDUFA13	75.208/17.991/3.2661	647.22/684.14/419.18	17.991	647.22	5.0931	1745.3	1847.8	14.638	1	1.2116e-48	2.4231e-48	3.4703e-46	True
PLA2G15_+_68279337.23-P1P2|PLA2G15_+_68279317.23-P1P2	PLA2G15	7.5208/3.1288/5.4434	459.32/350.99/307.46	5.4434	350.99	5.7716	4.8364	559.08	14.614	1	1.9343e-48	3.8687e-48	5.5036e-46	True
ASNA1_+_12848373.23-P1P2|ASNA1_+_12848657.23-P1P2	ASNA1	185.2/323.83/136.09	2193.3/2001.2/2463.4	185.2	2193.3	3.5588	10816	19021	14.56	1	2.7826e-48	5.5651e-48	7.8645e-46	True
RABL6_+_139702517.23-P1P2|RABL6_-_139702407.23-P1P2	RABL6	2223.3/2208.2/3003.7	8660.3/10603/9137	2223.3	9137	2.0385	3.0459e+05	2.2835e+05	14.468	1	9.6824e-48	1.9365e-47	2.7186e-45	True
JAZF1_+_28219944.23-P1P2|JAZF1_+_28220008.23-P1P2	JAZF1	1610.4/1902.3/3020	5357.3/8284.6/8310.6	1902.3	8284.6	2.1221	6.6724e+05	1.9538e+05	14.439	1	1.4756e-47	2.9512e-47	4.1161e-45	True
SF3B2_-_65820053.23-P1P2|SF3B2_-_65819849.23-P1P2	SF3B2	1.8802/0/3.2661	121.09/290.31/202.2	1.8802	202.2	6.1406	2.7279	193.11	14.415	1	3.7402e-47	7.4804e-47	1.0365e-44	True
AP2A1_-_50270622.23-P1P2|AP2A1_+_50270300.23-P1P2	AP2A1	3.7604/304.28/8.7095	804.85/373.6/437.64	8.7095	437.64	5.4975	43693	894.53	14.341	1	9.8089e-47	1.9618e-46	2.7008e-44	True
KCNAB1_+_156009073.23-P1P2|KCNAB1_-_156008867.23-P1P2	KCNAB1	0/3.911/7.6208	291.25/4.7592/492.12	3.911	291.25	5.895	14.529	401.69	14.337	1	1.1182e-46	2.2364e-46	3.0591e-44	True
TMEM189_-_48770240.23-P1P2|TMEM189_+_48770183.23-P1P2	TMEM189	1337.8/1185.8/2285.2	5739.4/6595.1/7212.8	1337.8	6595.1	2.3007	4.6032e+05	1.374e+05	14.183	1	5.8292e-46	1.1658e-45	1.5846e-43	True
RBM48_+_92158174.23-P1P2|RBM48_-_92158122.23-P1P2	RBM48	680.63/366.86/567.21	3804/4942.4/3981.3	567.21	3981.3	2.8091	26503	58257	14.145	1	1.0142e-45	2.0283e-45	2.7394e-43	True
WDFY3_+_85887823.23-P1P2|WDFY3_-_85887749.23-P1P2	WDFY3	970.18/910.49/1081.1	4881.3/5412.4/5643.2	970.18	5412.4	2.4787	7929.4	99645	14.072	1	2.8057e-45	5.6115e-45	7.531e-43	True
ATF2_+_176032892.23-P1P2|ATF2_+_176032497.23-P1P2	ATF2	1568.1/962.11/832.85	5374/5408.8/5109.5	962.11	5374	2.4805	1.9196e+05	98817	14.035	1	4.7627e-45	9.5255e-45	1.2704e-42	True
CPSF3_+_9564024.23-P1P2|CPSF3_+_9563875.23-P1P2	CPSF3	539.62/515.47/1050.6	5311.4/2976.9/3822.5	539.62	3822.5	2.8222	1.3084e+05	55423	13.945	1	1.7164e-44	3.4327e-44	4.5497e-42	True
DPH1_-_1933503.23-P1|DPH1_-_1933469.23-P1	DPH1	617.65/474.02/988.53	3337.4/4292.8/4122.5	617.65	4122.5	2.7367	79092	63437	13.916	1	2.5645e-44	5.129e-44	6.7561e-42	True
RPS27A_-_55459862.23-P1P2|RPS27A_+_55459832.23-P1P2	RPS27A	0/0/0	162.85/0/124.65	0.78221	124.65	6.1395	0	80.339	13.819	1	1.8278e-43	3.6557e-43	4.7566e-41	True
CHCHD3_-_132766538.23-P1P2|CHCHD3_+_132766615.23-P1P2	CHCHD3	219.98/131.41/305.92	2095.1/2291.6/2372	219.98	2291.6	3.3749	7615.3	22594	13.782	1	1.7686e-43	3.5373e-43	4.6308e-41	True
METTL3_+_21979431.23-P1P2|METTL3_-_21979084.23-P1P2	METTL3	2643.6/2122.1/2721.7	7747.9/10241/9816.5	2643.6	9816.5	1.8923	1.39e+05	2.7151e+05	13.766	1	2.0467e-43	4.0934e-43	5.2939e-41	True
CAMLG_+_134074264.23-P1P2|CAMLG_+_134074249.23-P1P2	CAMLG	564.06/379.37/317.9	3095.2/4238.1/2762.5	379.37	3095.2	3.025	18945	38964	13.758	1	2.3312e-43	4.6624e-43	5.9935e-41	True
RALGDS_+_135996619.23-P1|RALGDS_+_135996428.23-P1	RALGDS	900.62/2150.3/241.69	5070.3/4689/6063.3	900.62	5070.3	2.4918	9.9793e+05	92500	13.71	1	4.4482e-43	8.8964e-43	1.1368e-40	True
PNO1_-_68385065.23-P1P2|PNO1_+_68385251.23-P1P2	PNO1	2.8203/0.78221/0	123.18/161.81/80.327	0.78221	123.18	6.1226	2.3828	80.339	13.656	1	1.7442e-42	3.4884e-42	4.3788e-40	True
PCF11_-_82868415.23-P1P2|PCF11_-_82868190.23-P1P2	PCF11	0/233.1/0	123.18/1.1898/175.43	0.78221	123.18	6.1226	27167	80.339	13.656	1	1.7442e-42	3.4884e-42	4.3788e-40	True
RPL22L1_+_170587680.23-P1P2|RPL22L1_+_170587923.23-P1P2	RPL22L1	582.86/403.62/242.78	3178.7/3093.5/4362.6	403.62	3178.7	2.9743	28999	41455	13.63	1	1.3643e-42	2.7285e-42	3.4657e-40	True
TM2D1_-_62190776.23-P1P2|TM2D1_+_62190743.23-P1P2	TM2D1	287.67/861.21/241.69	2697.5/2627.1/1803.2	287.67	2627.1	3.1865	1.6553e+05	29546	13.61	1	1.8338e-42	3.6677e-42	4.5769e-40	True
LIG4_+_108867815.23-P1|LIG4_+_108867854.23-P1	LIG4	244.43/82.914/756.64	2210/2797.2/2395	244.43	2395	3.2873	1.4422e+05	25104	13.573	1	3.0708e-42	6.1415e-42	7.6194e-40	True
TM2D3_-_102192531.23-P1P2|TM2D3_-_102192534.23-P1P2	TM2D3	1075.5/484.97/47.902	3170.4/4088.2/3511.3	484.97	3511.3	2.8535	2.6986e+05	49810	13.56	1	3.5098e-42	7.0196e-42	8.6584e-40	True
MGRN1_+_4675147.23-P1P2|MGRN1_+_4674849.23-P1P2	MGRN1	2.8203/0/0	122.14/218.92/0	0.78221	122.14	6.1105	3.9771	80.339	13.539	1	8.5714e-42	1.7143e-41	2.1024e-39	True
CSTF1_+_54967480.23-P1P2|CSTF1_-_54967707.23-P1P2	CSTF1	0.9401/23.466/0	0/160.62/132.96	0.9401	132.96	6.1095	254.15	96.556	13.435	1	3.5085e-41	7.017e-41	8.5563e-39	True
ARID2_-_46123531.23-P1P2|ARID2_+_46123520.23-P1P2	ARID2	380.74/351.21/757.73	2424/3844.2/3012.7	380.74	3012.7	2.9809	71496	39105	13.31	1	1.0454e-40	2.0907e-40	2.5349e-38	True
POMP_-_29233289.23-P1P2|POMP_-_29233340.23-P1P2	POMP	0/0.78221/143.71	119.01/1.1898/175.43	0.78221	119.01	6.0733	10214	80.339	13.19	1	9.3811e-40	1.8762e-39	2.2492e-37	True
C12orf65_-_123717486.23-P1P2|C12orf65_-_123717998.23-P1P2	C12orf65	0/0.78221/340.76	119.01/0/122.8	0.78221	119.01	6.0733	57793	80.339	13.19	1	9.3811e-40	1.8762e-39	2.2492e-37	True
MBIP_+_36789486.23-P1P2|MBIP_+_36789822.23-P1P2	MBIP	235.97/164.26/383.22	2269.5/3241/1342.5	235.97	2269.5	3.2602	13412	24235	13.062	1	2.8939e-39	5.7878e-39	6.8998e-37	True
SLC25A42_-_19174863.23-P1P2|SLC25A42_-_19174832.23-P1P2	SLC25A42	3.7604/5.4754/255.84	378.94/5.949/314.84	5.4754	314.84	5.6081	31343	562.37	13.046	1	5.6882e-39	1.1376e-38	1.3412e-36	True
ATRX_-_77041440.23-P1P2|ATRX_+_77041530.23-P1P2	ATRX	1551.2/2529.7/3627.5	7303.2/9160.3/18427	2529.7	9160.3	1.856	1.0814e+06	2.5982e+05	13.008	1	5.486e-39	1.0972e-38	1.3007e-36	True
MTHFD2_-_74425764.23-P1|MTHFD2_-_74425771.23-P1	MTHFD2	1441.2/1745.9/2464.8	8132/6888.9/7237.7	1745.9	7237.7	2.051	3.0484e+05	1.7932e+05	12.969	1	9.1595e-39	1.8319e-38	2.1479e-36	True
LFNG_-_2559444.23-P1P2|LFNG_-_2559433.23-P1P2	LFNG	205.88/43.804/31.572	1105.5/806.68/913.14	43.804	913.14	4.3507	13210	4499	12.961	1	1.3727e-38	2.7454e-38	3.1839e-36	True
INTS2_-_60004971.23-P1P2|INTS2_-_60005353.23-P1P2	INTS2	63.927/0/1.0887	367.46/138.02/0	1.0887	138.02	6.0565	1974.9	111.82	12.949	1	2.1974e-38	4.3948e-38	5.0692e-36	True
P2RY4_+_69480013.23-P1P2|P2RY4_+_69479876.23-P1P2	P2RY4	1118.7/1583.2/1021.2	6736.3/5507.6/5275.7	1118.7	5507.6	2.2985	1.1262e+05	1.149e+05	12.948	1	1.2123e-38	2.4247e-38	2.8273e-36	True
PIP4K2A_+_23003464.23-P1P2|PIP4K2A_+_23003278.23-P1P2	PIP4K2A	3348.6/2886.3/2780.5	8390.9/9903.9/10503	2886.3	9903.9	1.7784	1.1246e+05	2.9645e+05	12.889	1	2.6047e-38	5.2094e-38	5.9765e-36	True
GABBR1_+_29600967.23-P2|GABBR1_+_29600388.23-P2	GABBR1	120.33/0.78221/15.242	521.95/630.59/479.19	15.242	521.95	5.0089	5626.6	1565.4	12.807	1	1.1539e-37	2.3077e-37	2.6055e-35	True
RNF7_+_141457158.23-P1P2|RNF7_-_141457414.23-P1P2	RNF7	5180.9/4250.5/7005.7	15361/14146/14511	5180.9	14511	1.4857	2.0978e+06	5.3212e+05	12.791	1	9.202e-38	1.8404e-37	2.1001e-35	True
CCDC160_-_133371642.23-P1P2|CCDC160_-_133371447.23-P1P2	CCDC160	840.45/1149.1/1025.5	5346.9/5174.4/4618.3	1025.5	5174.4	2.3339	24758	1.0533e+05	12.784	1	1.013e-37	2.0261e-37	2.2997e-35	True
LUC7L2_+_139026137.23-P2|LUC7L2_-_139026126.23-P2	LUC7L2	1971.4/1508.1/1124.6	6896.1/6517.7/6127	1508.1	6517.7	2.1109	1.8085e+05	1.5489e+05	12.729	1	2.0437e-37	4.0874e-37	4.5906e-35	True
RPA1_-_1733358.23-P1P2|RPA1_-_1733303.23-P1P2	RPA1	0/0.78221/2.1774	114.83/285.55/0.9233	0.78221	114.83	6.0222	1.2792	80.339	12.724	1	4.0661e-37	8.1321e-37	9.0381e-35	True
RCCD1_-_91500418.23-P2|RCCD1_-_91500348.23-P2	RCCD1	3.7604/104.03/6.5321	661.84/13.088/336.08	6.5321	336.08	5.4839	4757.1	670.9	12.723	1	3.6732e-37	7.3465e-37	8.2076e-35	True
ATP6V1H_-_54755805.23-P1P2|ATP6V1H_-_54755777.23-P1P2	ATP6V1H	2.8203/1.5644/2.1774	1.0439/736.49/192.05	2.1774	192.05	5.925	0.39454	223.63	12.697	1	5.5395e-37	1.1079e-36	1.2186e-34	True
NCLN_+_3186431.23-P1P2|NCLN_+_3185943.23-P1P2	NCLN	12.221/50.061/3.2661	250.54/461.64/498.58	12.221	461.64	5.129	756.03	1255.2	12.685	1	5.6339e-37	1.1268e-36	1.2331e-34	True
PNKD_-_219187833.23-ENST00000258362.3|PNKD_+_219188064.23-ENST00000258362.3	PNKD	475.69/1336/496.44	3833.2/2652.1/3358	496.44	3358	2.7554	3.5265e+05	50988	12.673	1	4.2432e-37	8.4864e-37	9.383e-35	True
C9orf114_+_131592013.23-P1P2|C9orf114_+_131592052.23-P1P2	C9orf114	67.687/362.16/5.4434	2017.9/897.11/1121.8	67.687	1121.8	4.0309	45295	6952	12.643	1	7.7673e-37	1.5535e-36	1.6827e-34	True
TBPL1_+_134274402.23-P1P2|TBPL1_+_134274557.23-P1P2	TBPL1	329.04/375.46/44.636	3086.8/2652.1/1780.1	329.04	2652.1	3.007	41519	33794	12.637	1	6.8821e-37	1.3764e-36	1.4985e-34	True
UBE3C_-_156932395.23-P1P2|UBE3C_-_156931660.23-P1P2	UBE3C	947.62/499.83/824.14	4930.4/4335.6/4489.1	824.14	4489.1	2.444	60212	84645	12.597	1	1.0998e-36	2.1996e-36	2.3706e-34	True
DYNLRB2_+_80574950.23-P1P2|DYNLRB2_-_80574931.23-P1P2	DYNLRB2	275.45/25.813/14.153	281.86/703.17/674.01	25.813	674.01	4.6539	31227	2651.2	12.589	1	1.757e-36	3.5139e-36	3.768e-34	True
FARSB_-_223520739.23-P1P2|FARSB_-_223520751.23-P1P2	FARSB	1.8802/0/0	6.2635/186.8/113.57	0.78221	113.57	6.0064	1.7676	80.339	12.583	1	2.4493e-36	4.8985e-36	5.2265e-34	True
DMAP1_-_44679204.23-P1P2|DMAP1_-_44679254.23-P1P2	DMAP1	1.8802/154.88/1.0887	176.42/2.3796/180.97	1.8802	176.42	5.9449	11704	193.11	12.56	1	3.16e-36	6.32e-36	6.7096e-34	True
CTCF_+_67596356.23-P1P2|CTCF_-_67596515.23-P1P2	CTCF	135.37/0.78221/6.5321	152.41/329.57/479.19	6.5321	329.57	5.4558	8316.7	670.9	12.472	1	8.8683e-36	1.7737e-35	1.8737e-33	True
NAE1_+_66864833.23-P1P2|NAE1_+_66864757.23-P1P2	NAE1	1040.7/1195.2/651.04	5095.3/4410.6/5749.4	1040.7	5095.3	2.2905	87854	1.0689e+05	12.402	1	1.2769e-35	2.5538e-35	2.6845e-33	True
RAPGEF6_-_130970713.23-P1P2|RAPGEF6_+_130970876.23-P1P2	RAPGEF6	0.9401/206.5/0	3.1317/648.44/122.8	0.9401	122.8	5.9957	21128	96.556	12.401	1	2.3887e-35	4.7774e-35	4.9973e-33	True
RBM14-RBM4_+_66384103.23-P1|RBM14-RBM4_-_66384112.23-P1	RBM14-RBM4	614.83/586.66/498.62	2814.4/4263.1/3596.2	586.66	3596.2	2.6139	4271.9	60254	12.261	1	7.4244e-35	1.4849e-34	1.5457e-32	True
MAPK8_-_49514791.23-P1P2|MAPK8_-_49514766.23-P1P2	MAPK8	432.45/861.99/678.25	3325.9/4279.7/3905.6	678.25	3905.6	2.5239	47090	69662	12.228	1	1.1123e-34	2.2246e-34	2.3044e-32	True
KIF1B_-_10270941.23-P1P2|KIF1B_-_10270652.23-P1P2	KIF1B	336.56/135.32/172.01	1779.9/1538.4/1809.7	172.01	1779.9	3.3636	14210	17667	12.097	1	6.0993e-34	1.2199e-33	1.2575e-31	True
PPP1R8_+_28157375.23-P1P2|PPP1R8_+_28157750.23-P1P2	PPP1R8	80.849/285.51/38.104	1315.3/1181.5/1015.6	80.849	1181.5	3.8527	21856	8303.8	12.078	1	8.4784e-34	1.6957e-33	1.7396e-31	True
CCNC_+_100016473.23-P1P2|CCNC_-_100016531.23-P1P2	CCNC	15902/13444/16177	398.77/669.86/555.83	15902	555.83	-4.8359	3.0587e+06	1.6332e+06	12.008	1.6054e-33	1	3.2108e-33	3.2783e-31	False
ACTN1_-_69445956.23-P1P2|ACTN1_-_69445944.23-P1P2	ACTN1	132.55/308.19/13.064	1527.2/1812.1/457.96	132.55	1527.2	3.5164	22563	13614	11.953	1	3.5899e-33	7.1797e-33	7.2956e-31	True
WDR89_-_64108351.23-P1P2|WDR89_-_64108556.23-P1P2	WDR89	528.34/311.32/615.11	3010.6/4503.4/3304.5	528.34	3304.5	2.6426	27313	54264	11.918	1	4.8525e-33	9.7049e-33	9.8148e-31	True
EXOC1_+_56719956.23-P1P2|EXOC1_-_56720023.23-P1P2	EXOC1	0.9401/135.32/0	117.96/155.86/0	0.9401	117.96	5.9382	9029.7	96.556	11.909	1	9.8656e-33	1.9731e-32	1.9767e-30	True
PDHA1_-_19362252.23-P1P2|PDHA1_-_19362083.23-P1P2	PDHA1	189.9/479.49/27.217	1899.9/1795.4/1848.4	189.9	1848.4	3.2762	55165	19504	11.876	1	8.6594e-33	1.7319e-32	1.7432e-30	True
CPSF1_+_145634685.23-P1P2|CPSF1_-_145634704.23-P1P2	CPSF1	8.4609/197.9/0	802.77/30.935/358.24	8.4609	358.24	5.2468	17979	869	11.865	1	1.4598e-32	2.9196e-32	2.8978e-30	True
EIF3H_+_117768010.23-P1P2|EIF3H_-_117767820.23-P1P2	EIF3H	141.96/530.34/459.43	4339.5/2704.4/3029.3	459.43	3029.3	2.7184	52908	47187	11.831	1	1.3786e-32	2.7572e-32	2.7493e-30	True
MAST1_+_12949344.23-P1|MAST1_+_12949376.23-P1	MAST1	642.09/585.09/206.85	3482.5/4150/3482.7	585.09	3482.7	2.5714	73157	60093	11.82	1	1.5482e-32	3.0964e-32	3.059e-30	True
RBPJL_-_43935529.23-P1P2|RBPJL_-_43935577.23-P1P2	RBPJL	362.88/433.34/850.27	2718.3/2921/3008.1	433.34	2921	2.75	89395	44508	11.791	1	2.2049e-32	4.4098e-32	4.3364e-30	True
PREP_+_105850963.23-P1P2|PREP_-_105850922.23-P1P2	PREP	566.88/621.07/716.36	3215.2/3594.4/3678.4	621.07	3594.4	2.531	6008	63789	11.772	1	2.7243e-32	5.4485e-32	5.3333e-30	True
MARCH4_+_217236620.23-P1P2|MARCH4_+_217236858.23-P1P2	4-Mar	86.489/27.377/254.75	942.65/1483.7/1188.3	86.489	1188.3	3.7648	15904	8883.1	11.69	1	8.7251e-32	1.745e-31	1.7003e-29	True
PRPF8_+_1588005.23-P1P2|PRPF8_+_1588152.23-P1P2	PRPF8	54.526/0.78221/0	105.43/306.97/0.9233	0.78221	105.43	5.9002	1444.5	80.339	11.676	1	1.584e-31	3.1679e-31	3.0451e-29	True
HNRNPDL_-_83350544.23-P1P2|HNRNPDL_+_83350206.23-P1P2	HNRNPDL	916.6/620.29/757.73	3842.6/6139.4/4009	757.73	4009	2.4019	22065	77824	11.654	1	1.093e-31	2.186e-31	2.1203e-29	True
ZFP62_-_180288229.23-P1P2|ZFP62_+_180288287.23-P1P2	ZFP62	64.867/4.6932/410.44	965.62/1035.1/1013.8	64.867	1013.8	3.9455	61519	6662.3	11.626	1	1.9422e-31	3.8845e-31	3.7171e-29	True
RANBP1_-_20105218.23-P1P2|RANBP1_-_20105086.23-P1P2	RANBP1	14529/15520/16414	1025.1/842.38/377.63	15520	842.38	-4.2019	8.9053e+05	1.594e+06	11.625	1.5317e-31	1	3.0635e-31	2.958e-29	False
PHF23_+_7142768.23-P1P2|PHF23_+_7142712.23-P1P2	PHF23	277.33/709.46/19.596	2073.2/2246.3/2231.6	277.33	2231.6	3.0039	1.2658e+05	28484	11.579	1	2.7575e-31	5.5149e-31	5.2537e-29	True
ATP8B3_-_1812230.23-P1P2|ATP8B3_-_1812227.23-P1P2	ATP8B3	12690/12008/14727	25865/26678/25122	12690	25865	1.0272	2.3058e+06	1.3034e+06	11.54	1	4.1607e-31	8.3213e-31	7.892e-29	True
GTF3A_-_27998904.23-P1P2|GTF3A_-_27998788.23-P1P2	GTF3A	80.849/10.951/18.508	171.2/1160.1/520.74	18.508	520.74	4.7412	1971.8	1900.9	11.519	1	7.9341e-31	1.5868e-30	1.4917e-28	True
